g00070	2	95
g00292	2	96
g00049	2	97
g00323	2	98
g01398	2	99
g00145	2	100
g01291	2	101
g00239	2	102
g00182	2	103
g01121	2	104
g00381	2	105
g00361	2	106
g01109	2	107
g00197	2	108
g00290	2	109
g00679	2	110
g01232	2	111
g00461	2	112
g00914	2	113
g00429	2	114
g00719	2	115
g00890	2	116
g00041	2	117
g00868	2	118
g00547	2	119
g01201	2	120
g00734	2	121
g00670	2	122
g00738	2	123
g00306	2	124
g00386	2	125
g01368	2	126
g00550	2	127
g00987	2	128
g00952	2	129
g00605	2	130
g01204	2	131
g01272	2	132
g00796	2	133
g00760	2	134
g01427	2	135
g01309	2	136
g00663	2	137
g01140	2	138
g00021	2	139
g01283	2	140
g00604	2	141
g00275	2	142
g01413	2	143
g00326	2	144
g00721	2	145
g00278	2	146
g00329	2	147
g00411	2	148
g01327	2	149
g00289	2	150
g00187	2	151
g00965	2	152
g01268	2	153
g00978	2	154
g01455	2	155
g00657	2	156
g00554	2	157
g01330	2	158
g00203	2	159
g00885	2	160
g01060	2	161
g01297	2	162
g00215	2	163
g00081	2	164
g01144	2	165
g00645	2	166
g00798	2	167
g00269	2	168
g00805	2	169
g00118	2	170
g00648	2	171
g00791	2	172
g00966	2	173
g00253	2	174
g01267	2	175
g00893	2	176
g00161	2	177
g01429	2	178
g00142	2	179
g00422	2	180
g00479	2	181
g01029	2	182
g01625	2	183
g01620	2	184
g01589	2	185
g01418	2	186
g01422	2	187
g01435	2	188
g01437	2	189
g00875	2	190
g01600	2	191
g01588	2	192
g00982	3	1
g00266	3	2
g01305	3	3
g00730	3	4
g00529	3	5
g01225	3	6
g01063	3	7
g00100	3	8
g00569	3	9
g00836	3	10
g01250	3	11
g00110	3	12
g00943	3	13
g00964	3	14
g00566	3	15
g01138	3	16
g01231	3	17
g00147	3	18
g00093	3	19
g01067	3	20
g00471	3	21
g00018	3	22
g00336	3	23
g01583	3	24
g01085	3	25
g01048	3	26
g00707	3	27
g00907	3	28
g00398	3	29
g00622	3	30
g01302	3	31
g00303	3	32
g00169	3	33
g01192	3	34
g00928	3	35
g00560	3	36
g00449	3	37
g00467	3	38
g00293	3	39
g00930	3	40
g01143	3	41
g00096	3	42
g01033	3	43
g01341	3	44
g00687	3	45
g00435	3	46
g01008	3	47
g00954	3	48
g00500	3	49
g00141	3	50
g01262	3	51
g01329	3	52
g01389	3	53
g01290	3	54
g00595	3	55
g01087	3	56
g00614	3	57
g00288	3	58
g00301	3	59
g01308	3	60
g01110	3	61
g00601	3	62
g00677	3	63
g01056	3	64
g00527	3	65
g01462	3	66
g01124	3	67
g00272	3	68
g00503	3	69
g00851	3	70
g00615	3	71
g00439	3	72
g01370	3	73
g01425	3	74
g01300	3	75
g00632	3	76
g00946	3	77
g00039	3	78
g01107	3	79
g00020	3	80
g00956	3	81
g00850	3	82
g00017	3	83
g00753	3	84
g00685	3	85
g00163	3	86
g00807	3	87
g00262	3	88
g00702	3	89
g00071	3	90
g00968	3	91
g00737	3	92
g00561	3	93
g00526	3	94
g00332	3	95
g00834	3	96
g00475	3	97
g00255	3	98
g00285	3	99
g00076	3	100
g01208	3	101
g00390	3	102
g01318	3	103
g00337	3	104
g00564	3	105
g01122	3	106
g01282	3	107
g00224	3	108
g00839	3	109
g00366	3	110
g00127	3	111
g00729	3	112
g00186	3	113
g00505	3	114
g00101	3	115
g00063	3	116
g01070	3	117
g01240	3	118
g00025	3	119
g00276	3	120
g00504	3	121
g00661	3	122
g01340	3	123
g00335	3	124
g01095	3	125
g00984	3	126
g00327	3	127
g00636	3	128
g00862	3	129
g00655	3	130
g01474	3	131
g01206	3	132
g01428	3	133
g00360	3	134
g00932	3	135
g00538	3	136
g00048	3	137
g00227	3	138
g01324	3	139
g01470	3	140
g00568	3	141
g00678	3	142
g00720	3	143
g01064	3	144
g00741	3	145
g01411	3	146
g00343	3	147
g00321	3	148
g00608	3	149
g00572	3	150
g00873	3	151
g01106	3	152
g00598	3	153
g00846	3	154
g00940	3	155
g00216	3	156
g00972	3	157
g01174	3	158
g01221	3	159
g00442	3	160
g00210	3	161
g00559	3	162
g00087	3	163
g01047	3	164
g00989	3	165
g01456	3	166
g01404	3	167
g01481	3	168
g01030	3	169
g01102	3	170
g01467	3	171
g01601	3	172
g01680	3	173
g01560	3	174
g01610	3	175
g01637	3	176
g01604	3	177
g01443	3	178
g01557	3	179
g01491	3	180
g01632	3	181
g01487	4	1
g00368	4	2
g01279	4	3
g01464	4	4
g01566	4	5
g01295	4	6
g01258	4	7
g00428	4	8
g00625	4	9
g01399	4	10
g00788	4	11
g00722	4	12
g00778	4	13
g00074	4	14
g00938	4	15
g00994	4	16
g00539	4	17
g00496	4	18
g00418	4	19
g01114	4	20
g01134	4	21
g00785	4	22
g00849	4	23
g00525	4	24
g00999	4	25
g00643	4	26
g01054	4	27
g01076	4	28
g00809	4	29
g00592	4	30
g00534	4	31
g00225	4	32
g01432	4	33
g01179	4	34
g00587	4	35
g00352	4	36
g00651	4	37
g00835	4	38
g00799	4	39
g01271	4	40
g01207	4	41
g01160	4	42
g01031	4	43
g01021	4	44
g00420	4	45
g00675	4	46
g01164	4	47
g00906	4	48
g01178	4	49
g01343	4	50
g00764	4	51
g00128	4	52
g00537	4	53
g00047	4	54
g00008	4	55
g00181	4	56
g00348	4	57
g01052	4	58
g00059	4	59
g00925	4	60
g00209	4	61
g00286	4	62
g00487	4	63
g00162	4	64
g01254	4	65
g00974	4	66
g00462	4	67
g01255	4	68
g00148	4	69
g00488	4	70
g00743	4	71
g00373	4	72
g01348	4	73
g01090	4	74
g00889	4	75
g00666	4	76
g01393	4	77
g01347	4	78
g00139	4	79
g00133	4	80
g00650	4	81
g01137	4	82
g00530	4	83
g00562	4	84
g01018	4	85
g00574	4	86
g00698	4	87
g00079	4	88
g00240	4	89
g01069	4	90
g00214	4	91
g00271	4	92
g00393	4	93
g00735	4	94
g01229	4	95
g00460	4	96
g00723	4	97
g00895	4	98
g00653	4	99
g00704	4	100
g00131	4	101
g00674	4	102
g01230	4	103
g00331	4	104
g00254	4	105
g00683	4	106
g01257	4	107
g00304	4	108
g00886	4	109
g00121	4	110
g01156	4	111
g00931	4	112
g00126	4	113
g00061	4	114
g00684	4	115
g01080	4	116
g00736	4	117
g00273	4	118
g01153	4	119
g00112	4	120
g01349	4	121
g00541	4	122
g00528	4	123
g01449	4	124
g00618	4	125
g01100	4	126
g01757	4	127
g01819	4	128
g01312	5	1
g01314	5	2
g01241	5	3
g00483	5	4
g01073	5	5
g00452	5	6
g00992	5	7
g00681	5	8
g00533	5	9
g01333	5	10
g00513	5	11
g00872	5	12
g00419	5	13
g01294	5	14
g00767	5	15
g01304	5	16
g00431	5	17
g00546	5	18
g00424	5	19
g00821	5	20
g00780	5	21
g00518	5	22
g00786	5	23
g01049	5	24
g01358	5	25
g00695	5	26
g01141	5	27
g00575	5	28
g01189	5	29
g01248	5	30
g01166	5	31
g00581	5	32
g00024	5	33
g00921	5	34
g01175	5	35
g00217	5	36
g00794	5	37
g01098	5	38
g00228	5	39
g00019	5	40
g00937	5	41
g01353	5	42
g01243	5	43
g00672	5	44
g00168	5	45
g00320	5	46
g00607	5	47
g00247	5	48
g00345	5	49
g01235	5	50
g01298	5	51
g00037	5	52
g01344	5	53
g01198	5	54
g01356	5	55
g01214	5	56
g01013	5	57
g00635	5	58
g00144	5	59
g00899	5	60
g01408	5	61
g01182	5	62
g00407	5	63
g01285	5	64
g00417	5	65
g00027	5	66
g00510	5	67
g01264	5	68
g00776	5	69
g00261	5	70
g01148	5	71
g01313	5	72
g00137	5	73
g01133	5	74
g00570	5	75
g00609	5	76
g00333	5	77
g01244	5	78
g01407	5	79
g00185	5	80
g00397	5	81
g00328	5	82
g00900	5	83
g00960	5	84
g00204	5	85
g00265	5	86
g00815	5	87
g00976	5	88
g00917	5	89
g01079	5	90
g00405	5	91
g00824	5	92
g00950	5	93
g00282	5	94
g00908	5	95
g00401	5	96
g01012	5	97
g00763	5	98
g00660	5	99
g00543	5	100
g00246	5	101
g00929	5	102
g00150	5	103
g00183	5	104
g00057	5	105
g00440	5	106
g01038	5	107
g01002	5	108
g00023	5	109
g00838	5	110
g00769	5	111
g01277	5	112
g00380	5	113
g00143	5	114
g00826	5	115
g00888	5	116
g00947	5	117
g01278	5	118
g00535	5	119
g01270	5	120
g00690	5	121
g00359	5	122
g00979	5	123
g00641	5	124
g01392	5	125
g01565	6	1
g01433	6	2
g01020	6	3
g00522	6	4
g00904	6	5
g01068	6	6
g01381	6	7
g01311	6	8
g00073	6	9
g00277	6	10
g01103	6	11
g00230	6	12
g00084	6	13
g01378	6	14
g01168	6	15
g00371	6	16
g00414	6	17
g00616	6	18
g01086	6	19
g00725	6	20
g01015	6	21
g00356	6	22
g01084	6	23
g00003	6	24
g00362	6	25
g01185	6	26
g00944	6	27
g00146	6	28
g01361	6	29
g01011	6	30
g01325	6	31
g01289	6	32
g00640	6	33
g01131	6	34
g00376	6	35
g00134	6	36
g00682	6	37
g01351	6	38
g01352	6	39
g00065	6	40
g00755	6	41
g00399	6	42
g00383	6	43
g00579	6	44
g01213	6	45
g00620	6	46
g00699	6	47
g00949	6	48
g01105	6	49
g00991	6	50
g00363	6	51
g00861	6	52
g00482	6	53
g00086	6	54
g01126	6	55
g00102	6	56
g00523	6	57
g01115	6	58
g01263	6	59
g00612	6	60
g00797	6	61
g01375	6	62
g00501	6	63
g00521	6	64
g01364	6	65
g00268	6	66
g00156	6	67
g01463	6	68
g00761	6	69
g00583	6	70
g00173	6	71
g01281	6	72
g00244	6	73
g00973	6	74
g00046	6	75
g00883	6	76
g00056	6	77
g00717	6	78
g01083	6	79
g00350	6	80
g00748	6	81
g00078	6	82
g00177	6	83
g00406	6	84
g01531	7	1
g00920	7	2
g01218	7	3
g00750	7	4
g00988	7	5
g01276	7	6
g01355	7	7
g00022	7	8
g00026	7	9
g01365	7	10
g00627	7	11
g00090	7	12
g00827	7	13
g01260	7	14
g00042	7	15
g01210	7	16
g00441	7	17
g01023	7	18
g00829	7	19
g00104	7	20
g00909	7	21
g00172	7	22
g00256	7	23
g00351	7	24
g00897	7	25
g01024	7	26
g00957	7	27
g00971	7	28
g00031	7	29
g00887	7	30
g00832	7	31
g00473	7	32
g00710	7	33
g00701	7	34
g01384	7	35
g00892	7	36
g00234	7	37
g01154	7	38
g00447	7	39
g00744	7	40
g01152	7	41
g01177	7	42
g00199	7	43
g01436	7	44
g01684	7	45
g01442	7	46
g00961	7	47
g00117	7	48
g00123	7	49
g01414	7	50
g00673	7	51
g01188	7	52
g00155	7	53
g01354	7	54
g00582	7	55
g00092	7	56
g00206	7	57
g00138	7	58
g00109	7	59
g00055	7	60
g00201	7	61
g00410	7	62
g00580	7	63
g00494	7	64
g00318	7	65
g01050	7	66
g01196	7	67
g00882	7	68
g01205	7	69
g01473	7	70
g01752	7	71
g01687	7	72
g01727	7	73
g01739	8	1
g01200	8	2
g00468	8	3
g01612	8	4
g01689	8	5
g00001	8	6
g01395	8	7
g01489	8	8
g01628	8	9
g00270	8	10
g00688	8	11
g01416	8	12
g01228	8	13
g01321	8	14
g01403	8	15
g01077	8	16
g01697	8	17
g01691	8	18
g01357	8	19
g01223	8	20
g00257	8	21
g01335	8	22
g00307	8	23
g00040	8	24
g01380	8	25
g00933	8	26
g00448	8	27
g00296	8	28
g00697	8	29
g01161	8	30
g00438	8	31
g01406	8	32
g00811	8	33
g00922	8	34
g00724	8	35
g01022	8	36
g00865	8	37
g01448	8	38
g00916	8	39
g00997	8	40
g01234	8	41
g00120	8	42
g00164	8	43
g01546	8	44
g01405	8	45
g01472	8	46
g01445	8	47
g00094	8	48
g00354	8	49
g01420	8	50
g01397	8	51
g01477	8	52
g01488	8	53
g01457	8	54
g01454	8	55
g01424	8	56
g01459	8	57
g00654	8	58
g00432	8	59
g00115	8	60
g01001	8	61
g00080	8	62
g00756	8	63
g00400	8	64
g00152	8	65
g00694	8	66
g00731	8	67
g01434	8	68
g01629	8	69
g01458	9	1
g00512	9	2
g01053	9	3
g01394	9	4
g00980	9	5
g00939	9	6
g00083	9	7
g01310	9	8
g01499	9	9
g00847	9	10
g01371	9	11
g00238	9	12
g00680	9	13
g01059	9	14
g00377	9	15
g00451	9	16
g01430	9	17
g00571	9	18
g00485	9	19
g01421	9	20
g01446	9	21
g00308	9	22
g00484	9	23
g00082	9	24
g00998	9	25
g01027	9	26
g00808	9	27
g00493	9	28
g00837	9	29
g00052	9	30
g00963	9	31
g00129	9	32
g00652	9	33
g01266	9	34
g00502	9	35
g00113	9	36
g01039	9	37
g00752	9	38
g00045	9	39
g00874	9	40
g01094	9	41
g01041	9	42
g00232	9	43
g00945	9	44
g00894	9	45
g01288	9	46
g00416	9	47
g01162	9	48
g00340	9	49
g00339	9	50
g00011	9	51
g00845	9	52
g01142	9	53
g01447	9	54
g00801	9	55
g00476	9	56
g00549	9	57
g00941	10	1
g00692	10	2
g00806	10	3
g00202	10	4
g01388	10	5
g00237	10	6
g00260	10	7
g00033	10	8
g00157	10	9
g00433	10	10
g00198	10	11
g00715	10	12
g00030	10	13
g01287	10	14
g01014	10	15
g00259	10	16
g00251	10	17
g01111	10	18
g00594	10	19
g01009	10	20
g00923	10	21
g00140	10	22
g00686	10	23
g00606	10	24
g01088	10	25
g00726	10	26
g00243	10	27
g00792	10	28
g00445	10	29
g00498	10	30
g00338	10	31
g00781	10	32
g00430	10	33
g00934	10	34
g00552	10	35
g01195	10	36
g00489	10	37
g01071	10	38
g00705	10	39
g00586	10	40
g01136	10	41
g00116	10	42
g01514	10	43
g01730	10	44
g01578	10	45
g01698	10	46
g01603	10	47
g01538	10	48
g00179	11	1
g00291	11	2
g01044	11	3
g00349	11	4
g00191	11	5
g00267	11	6
g00795	11	7
g00713	11	8
g01293	11	9
g00784	11	10
g00898	11	11
g00511	11	12
g00658	11	13
g00016	11	14
g00249	11	15
g00751	11	16
g01176	11	17
g01239	11	18
g00263	11	19
g00205	11	20
g00434	11	21
g01224	11	22
g01129	11	23
g01158	11	24
g00211	11	25
g01387	11	26
g00617	11	27
g01383	11	28
g01372	11	29
g00095	11	30
g00591	11	31
g00165	11	32
g01236	11	33
g01301	11	34
g00578	11	35
g01303	11	36
g01191	11	37
g00175	11	38
g01419	11	39
g01391	11	40
g01465	11	41
g01482	11	42
g01725	11	43
g01501	11	44
g01500	11	45
g01701	11	46
g01460	11	47
g01523	12	1
g01217	12	2
g00712	12	3
g01401	12	4
g01657	12	5
g01686	12	6
g01647	12	7
g01451	12	8
g00099	12	9
g01400	12	10
g01112	12	11
g00029	12	12
g01075	12	13
g00470	12	14
g01051	12	15
g01171	12	16
g00395	12	17
g00593	12	18
g01061	12	19
g00067	12	20
g00877	12	21
g01222	12	22
g00910	12	23
g01055	12	24
g00817	12	25
g00344	12	26
g01000	12	27
g00153	12	28
g00258	12	29
g00718	12	30
g01203	12	31
g00315	12	32
g00740	12	33
g00189	12	34
g01081	12	35
g00588	12	36
g01379	12	37
g00573	12	38
g00853	12	39
g00499	12	40
g00975	12	41
g01483	12	42
g01366	13	1
g01362	13	2
g00800	13	3
g00613	13	4
g00977	13	5
g00490	13	6
g00584	13	7
g00628	13	8
g01373	13	9
g00491	13	10
g00519	13	11
g00969	13	12
g00745	13	13
g00995	13	14
g01167	13	15
g00222	13	16
g00563	13	17
g00567	13	18
g00322	13	19
g00409	13	20
g00219	13	21
g00749	13	22
g01385	13	23
g01296	13	24
g00233	13	25
g00317	13	26
g01010	13	27
g01339	13	28
g00378	13	29
g00178	13	30
g01402	13	31
g01493	14	1
g00151	14	2
g01125	14	3
g01337	14	4
g00036	14	5
g01037	14	6
g00783	14	7
g01326	14	8
g00060	14	9
g00231	14	10
g00711	14	11
g00804	14	12
g00122	14	13
g00634	14	14
g00629	14	15
g00814	14	16
g00297	14	17
g01412	14	18
g00841	14	19
g00843	14	20
g00733	14	21
g00927	14	22
g00819	14	23
g00149	14	24
g01548	14	25
g00828	14	26
g00630	14	27
g00864	14	28
g01748	15	1
g01643	15	2
g01492	15	3
g00912	15	4
g01172	15	5
g00193	15	6
g00119	15	7
g01426	15	8
g00869	15	9
g00459	15	10
g00085	15	11
g00633	15	12
g00250	15	13
g01480	15	14
g01273	15	15
g01707	15	16
g01438	15	17
g01065	15	18
g00235	15	19
g00014	15	20
g00531	15	21
g01183	15	22
g00421	15	23
g01190	15	24
g00114	15	25
g00855	16	1
g00553	16	2
g01093	16	3
g00495	16	4
g00739	16	5
g01363	16	6
g00624	16	7
g01199	16	8
g01334	16	9
g00691	16	10
g00891	16	11
g00830	16	12
g00926	16	13
g00708	16	14
g00358	16	15
g00508	16	16
g01360	16	17
g00325	16	18
g01074	16	19
g01181	16	20
g00619	16	21
g00035	16	22
g01005	16	23
g01468	16	24
g00774	17	1
g01265	17	2
g01004	17	3
g00450	17	4
g01346	17	5
g00486	17	6
g00004	17	7
g00316	17	8
g00050	17	9
g01396	17	10
g00600	17	11
g01332	17	12
g00454	17	13
g00662	17	14
g01307	17	15
g01035	17	16
g00848	17	17
g00299	17	18
g00051	17	19
g00820	17	20
g00015	17	21
g00599	17	22
g00996	17	23
g00334	18	1
g01062	18	2
g00881	18	3
g00124	18	4
g01017	18	5
g00313	18	6
g01350	18	7
g01099	18	8
g00089	18	9
g00394	18	10
g00536	18	11
g00478	18	12
g00915	18	13
g01092	18	14
g00766	18	15
g00346	18	16
g00507	18	17
g00548	18	18
g01040	18	19
g00901	18	20
g00294	18	21
g00287	19	1
g00347	19	2
g01150	19	3
g00220	19	4
g00229	19	5
g00226	19	6
g00028	19	7
g00790	19	8
g00631	19	9
g00311	19	10
g00010	19	11
g00458	19	12
g00844	19	13
g01211	19	14
g01101	19	15
g00514	19	16
g01316	19	17
g01194	19	18
g00006	19	19
g01163	19	20
g00646	19	21
g00280	20	1
g01284	20	2
g00207	20	3
g00213	20	4
g00013	20	5
g00044	20	6
g00879	20	7
g00382	20	8
g00544	20	9
g00279	20	10
g00053	20	11
g00867	20	12
g01226	20	13
g00551	20	14
g01478	20	15
g00068	20	16
g00896	20	17
g00453	20	18
g01543	21	1
g00188	21	2
g00314	21	3
g00664	21	4
g01212	21	5
g00054	21	6
g01336	21	7
g00192	21	8
g00384	21	9
g01147	21	10
g00813	21	11
g01180	21	12
g01497_1	21	13
g01661	22	1
g01653	22	2
g01669	22	3
g01666	22	4
g01621	22	5
g01651	22	6
g01797	22	7
g01649	22	8
g01505	22	9
g01668	22	10
g01665	22	11
g00097	23	1
g00305	23	2
g01193	23	3
g00948	23	4
g00403	23	5
g00812	23	6
g00709	23	7
g01410	23	8
g01132	23	9
g00714	23	10
g01415	23	11
g01742	24	1
g01820	24	2
g01450	24	3
g00466	24	4
g01577	24	5
g01466	24	6
g01611	24	7
g01511_1	24	8
g01245	25	1
g00644	25	2
g01159	25	3
g00457	25	4
g00565	25	5
g01439	25	6
g01753	26	1
g00444	26	2
g01461	26	3
g01484	26	4
g01475	26	5
g01440	26	6
g01026	27	1
g01127	27	2
g00469	27	3
g00942	27	4
g00852	27	5
g00936	28	1
g00379	28	2
g00245	28	3
g00058	28	4
g01476	29	1
g01233	29	2
g01731	29	3
g00623	30	1
g01453	30	2
g01490	30	3
g01712	31	1
g01623	31	2
g01734	31	3
g01471	32	1
g01678	32	2
g01537	33	1
g01635	33	2
g01769	34	1
g01573	35	1
g01469	36	1
g01608	37	1
g01682	38	1
g01713	39	1
g01614	40	1
g01423	41	1
g01571	42	1
g01711	43	1
g01602	44	1
g00007	45	1
g01553	46	1
g01672	47	1
g01735	48	1
g01645	49	1
g01790	49	2
g01809	49	3
g01823	49	4
g01808	49	5
g01747	49	6
g01750	49	7
g01827	49	8
g01803	49	9
g01723	49	10
g01759	49	11
g01832	49	12
g01795	49	13
g01800	49	14
g01592	49	15
g01784	49	16
g01719	49	17
g01755	49	18
g01642	49	19
g01607	49	20
g01659	49	21
g01646	49	22
g01664	49	23
g01740	49	24
g01728	49	25
g01683	49	26
g01839	49	27
g01638	49	28
g01741	49	29
g01806	49	30
g01709	49	31
g01774	49	32
g01787	49	33
g01593	49	34
g01771	49	35
g01634	49	36
g01717	49	37
g01497_2	49	38
g01552_1	49	39
g01673	49	40
g01699	49	41
g01613	49	42
g01702	50	1
g01619	50	2
g01760	50	3
g01690	50	4
g01650	50	5
g01781	50	6
g01705	50	7
g01591	50	8
g01844	50	9
g01729	50	10
g01745	50	11
g01639	50	12
g01722	50	13
g01761	50	14
g01737	50	15
g01766	50	16
g01830	50	17
g01652	50	18
g01749	50	19
g01640	50	20
g01630	50	21
g01624	50	22
g01622	50	23
g01718	50	24
g01801	50	25
g01767	50	26
g01575_1	50	27
g01617	51	1
g01667	51	2
g01527_1	51	3
g01618	51	4
g01609	51	5
g01626	51	6
g01627	51	7
g01700	51	8
g01660	51	9
g01598	51	10
g01594	51	11
g01845	51	12
g01562_1	52	1
g01758	52	2
g01636	52	3
g01496_1	52	4
g01835	52	5
g01581_1	52	6
g01783	53	1
g01831	53	2
g01836	53	3
g01658	53	4
g01674	53	5
g01825	53	6
g01520_1	54	1
g01551_1	54	2
g01540_1	54	3
g01579_1	54	4
g01518_1	54	5
g01555_1	55	1
g01563_1	55	2
g01517_1	55	3
g01704	55	4
g01528_1	56	1
g01526_1	56	2
g01576_1	56	3
g01529_1	56	4
g01564_1	57	1
g01561_1	57	2
g01541	57	3
g01495_1	58	1
g01530_1	58	2
g01536_1	58	3
g01502_1	59	1
g01496_3	59	2
g01533_1	59	3
g01574_1	60	1
g01503_1	60	2
g01662	60	3
g01494_1	61	1
g01762	61	2
g01842	61	3
g01706	62	1
g01655	62	2
g01816	62	3
g01507_1	63	1
g01550_1	63	2
g01521_1	63	3
g01524_1	64	1
g01539_1	64	2
g01515_1	64	3
g01519_1	65	1
g01568_1	65	2
g01513_1	66	1
g01509_1	66	2
g01522_1	67	1
g01547_1	67	2
g01805	68	1
g01834	68	2
g01545_1	69	1
g01542_1	69	2
g01556_1	70	1
g01516_1	70	2
g01570_1	71	1
g01525_1	71	2
g01510_1	72	1
g01512_1	72	2
g01786	73	1
g01775	74	1
g01559_1	75	1
g01549_1	76	1
g01580	77	1
g01508_1	78	1
