GA87875_00194	g01619	GA87875	1	0	0	4
GA91534_00102	g01619	GA91534	1	0	0	5
GA91534_00103	g01619	GA91534	1	0	0	4
GA91536_00102	g01619	GA91536	1	0	0	2
GA54827_01704	g01627	GA54827	1	0	0	1
GA67073_01736	g01627	GA67073	1	0	0	1
GA71389_01710	g01627	GA71389	1	0	0	1
GA71621_01713	g01627	GA71621	1	0	0	1
GA71663_01775	g01627	GA71663	1	0	0	1
GA74349_01710	g01627	GA74349	1	0	0	1
GA76006_01673	g01627	GA76006	1	0	0	1
GA78869_01774	g01627	GA78869	1	0	0	1
GA81213_01642	g01627	GA81213	1	0	0	1
GA81566_01745	g01627	GA81566	1	0	0	2
GA83357_01692	g01627	GA83357	1	0	0	2
GA83841_01653	g01627	GA83841	1	0	0	1
GA83874_01662	g01627	GA83874	1	0	0	1
GA87536_01615	g01627	GA87536	1	0	0	2
GA87672_01642	g01627	GA87672	1	0	0	2
GA87875_01702	g01627	GA87875	0	1	1	4
GA87875_01703	g01627	GA87875	0	1	1	3
GA91534_01634	g01627	GA91534	1	0	0	2
GA91536_01600	g01627	GA91536	1	0	0	2
GA54827_01649	g01630	GA54827	1	0	0	1
GA67073_01637	g01630	GA67073	1	0	0	1
GA71389_01635	g01630	GA71389	1	0	0	1
GA71663_01656	g01630	GA71663	1	0	0	1
GA74349_01635	g01630	GA74349	1	0	0	1
GA76006_01543	g01630	GA76006	1	0	0	1
GA78869_01614	g01630	GA78869	1	0	0	1
GA83841_01494	g01630	GA83841	1	0	0	1
GA83841_01495	g01630	GA83841	1	0	0	1
GA83874_01254	g01630	GA83874	1	0	0	1
GA83874_01255	g01630	GA83874	1	0	0	1
GA54827_00294	g01631	GA54827	0	1	1	9
GA54827_00295	g01631	GA54827	0	1	1	2
GA67073_00295	g01631	GA67073	0	1	1	3
GA67073_00296	g01631	GA67073	0	1	1	8
GA71389_00295	g01631	GA71389	0	1	1	3
GA71389_00296	g01631	GA71389	0	1	1	8
GA71621_00296	g01631	GA71621	1	0	0	1
GA71663_00294	g01631	GA71663	0	1	1	3
GA71663_00295	g01631	GA71663	0	1	1	8
GA74349_00295	g01631	GA74349	0	1	1	3
GA74349_00296	g01631	GA74349	0	1	1	8
GA76006_00146	g01631	GA76006	0	1	1	3
GA76006_00147	g01631	GA76006	0	1	1	8
GA78317_00723	g01631	GA78317	1	0	0	1
GA78869_00295	g01631	GA78869	0	1	1	7
GA78869_00296	g01631	GA78869	0	1	1	4
GA79872_00287	g01631	GA79872	1	0	0	1
GA81213_00146	g01631	GA81213	1	0	0	1
GA81566_00028	g01631	GA81566	1	0	0	1
GA83357_00287	g01631	GA83357	0	1	1	10
GA83357_00288	g01631	GA83357	0	1	1	2
GA83841_00288	g01631	GA83841	0	1	1	5
GA83841_00289	g01631	GA83841	0	1	1	6
GA83874_00479	g01631	GA83874	1	0	0	1
GA87364_00286	g01631	GA87364	0	1	1	10
GA87364_00287	g01631	GA87364	0	1	1	2
GA87536_00532	g01631	GA87536	1	0	0	1
GA87640_00288	g01631	GA87640	1	0	0	1
GA87672_00724	g01631	GA87672	1	0	0	1
GA87801_00581	g01631	GA87801	1	0	0	1
GA87875_00238	g01631	GA87875	1	0	0	1
GA91534_00148	g01631	GA91534	1	0	0	1
GA91536_00147	g01631	GA91536	1	0	0	1
GA54827_01592	g01632	GA54827	0	1	1	8
GA54827_01593	g01632	GA54827	0	1	1	7
GA67073_01579	g01632	GA67073	0	1	1	8
GA67073_01580	g01632	GA67073	0	1	1	7
GA71389_01577	g01632	GA71389	0	1	1	8
GA71389_01578	g01632	GA71389	0	1	1	7
GA71621_01502	g01632	GA71621	0	1	1	8
GA71621_01503	g01632	GA71621	0	1	1	7
GA71663_01502	g01632	GA71663	0	1	1	8
GA71663_01503	g01632	GA71663	0	1	1	7
GA74349_01481	g01632	GA74349	0	1	1	8
GA74349_01482	g01632	GA74349	0	1	1	7
GA76006_01485	g01632	GA76006	0	1	1	8
GA76006_01486	g01632	GA76006	0	1	1	7
GA78317_01502	g01632	GA78317	1	0	0	1
GA78869_01690	g01632	GA78869	1	0	0	1
GA79872_01411	g01632	GA79872	1	0	0	1
GA81213_01441	g01632	GA81213	1	0	0	1
GA81566_01523	g01632	GA81566	1	0	0	1
GA83357_01428	g01632	GA83357	1	0	0	1
GA83841_00907	g01632	GA83841	0	1	1	3
GA83841_00908	g01632	GA83841	0	1	1	12
GA83874_01331	g01632	GA83874	0	1	1	12
GA83874_01332	g01632	GA83874	0	1	1	3
GA87364_01516	g01632	GA87364	0	1	1	10
GA87364_01517	g01632	GA87364	0	1	1	6
GA87536_01483	g01632	GA87536	1	0	0	1
GA87640_01407	g01632	GA87640	1	0	0	2
GA87640_01408	g01632	GA87640	1	0	0	13
GA87672_01214	g01632	GA87672	0	1	1	11
GA87672_01215	g01632	GA87672	0	1	1	4
GA87801_01509	g01632	GA87801	0	1	1	9
GA87801_01510	g01632	GA87801	0	1	1	5
GA87875_01575	g01632	GA87875	1	0	0	2
GA87875_01576	g01632	GA87875	1	0	0	13
GA91534_01330	g01632	GA91534	1	0	0	2
GA91534_01331	g01632	GA91534	1	0	0	13
GA91536_01280	g01632	GA91536	1	0	0	2
GA91536_01281	g01632	GA91536	1	0	0	13
GA54827_01013	g01634	GA54827	1	0	0	1
GA67073_00998	g01634	GA67073	0	1	1	5
GA67073_00999	g01634	GA67073	0	1	1	6
GA71389_00997	g01634	GA71389	0	1	1	5
GA71389_00998	g01634	GA71389	0	1	1	6
GA71621_00923	g01634	GA71621	1	0	0	1
GA71663_00922	g01634	GA71663	0	1	1	5
GA71663_00923	g01634	GA71663	0	1	1	6
GA74349_00901	g01634	GA74349	0	1	1	5
GA74349_00902	g01634	GA74349	0	1	1	6
GA76006_00655	g01634	GA76006	0	1	1	5
GA76006_00656	g01634	GA76006	0	1	1	6
GA78317_00988	g01634	GA78317	1	0	0	1
GA78869_01016	g01634	GA78869	1	0	0	1
GA79872_00530	g01634	GA79872	0	1	1	4
GA79872_00531	g01634	GA79872	0	1	1	7
GA81213_00419	g01634	GA81213	1	0	0	1
GA81566_00323	g01634	GA81566	1	0	0	1
GA83357_00583	g01634	GA83357	1	0	0	1
GA83841_00587	g01634	GA83841	0	1	1	8
GA83841_00588	g01634	GA83841	0	1	1	3
GA83874_00746	g01634	GA83874	1	0	0	1
GA87364_00581	g01634	GA87364	1	0	0	1
GA87536_00775	g01634	GA87536	1	0	0	1
GA87640_00560	g01634	GA87640	0	1	1	9
GA87640_00561	g01634	GA87640	0	1	1	2
GA87672_01018	g01634	GA87672	1	0	0	1
GA87801_00854	g01634	GA87801	1	0	0	1
GA87875_00532	g01634	GA87875	1	0	0	1
GA91534_00443	g01634	GA91534	1	0	0	1
GA91536_01501	g01634	GA91536	1	0	0	1
GA54827_00289	g01635	GA54827	1	0	0	1
GA67073_00290	g01635	GA67073	1	0	0	1
GA71389_00290	g01635	GA71389	1	0	0	1
GA71621_00291	g01635	GA71621	1	0	0	1
GA71663_00289	g01635	GA71663	1	0	0	1
GA74349_00290	g01635	GA74349	1	0	0	1
GA76006_00141	g01635	GA76006	1	0	0	1
GA78317_00718	g01635	GA78317	1	0	0	1
GA78869_00290	g01635	GA78869	1	0	0	1
GA79872_00281	g01635	GA79872	0	1	1	2
GA79872_00282	g01635	GA79872	0	1	1	3
GA81213_00141	g01635	GA81213	1	0	0	1
GA81566_00023	g01635	GA81566	1	0	0	1
GA83357_00282	g01635	GA83357	1	0	0	1
GA83841_00283	g01635	GA83841	1	0	0	1
GA83874_00474	g01635	GA83874	1	0	0	1
GA87364_00281	g01635	GA87364	1	0	0	1
GA87536_00527	g01635	GA87536	1	0	0	1
GA87640_00282	g01635	GA87640	0	1	1	2
GA87640_00283	g01635	GA87640	0	1	1	3
GA87672_00719	g01635	GA87672	1	0	0	1
GA87801_00576	g01635	GA87801	1	0	0	1
GA87875_00233	g01635	GA87875	1	0	0	1
GA91534_00142	g01635	GA91534	0	1	1	2
GA91534_00143	g01635	GA91534	0	1	1	3
GA91536_00141	g01635	GA91536	0	1	1	2
GA91536_00142	g01635	GA91536	0	1	1	3
GA54827_00965	g01638	GA54827	1	0	0	2
GA54827_01552	g01638	GA54827	1	0	0	1
GA67073_00971	g01638	GA67073	1	0	0	2
GA67073_01206	g01638	GA67073	1	0	0	1
GA71389_00970	g01638	GA71389	1	0	0	2
GA71389_01439	g01638	GA71389	1	0	0	1
GA71621_01364	g01638	GA71621	1	0	0	1
GA71621_01697	g01638	GA71621	1	0	0	2
GA71663_01363	g01638	GA71663	1	0	0	1
GA71663_01647	g01638	GA71663	1	0	0	2
GA74349_01342	g01638	GA74349	1	0	0	1
GA74349_01626	g01638	GA74349	1	0	0	2
GA76006_01244	g01638	GA76006	1	0	0	1
GA76006_01639	g01638	GA76006	1	0	0	2
GA78317_00416	g01638	GA78317	1	0	0	3
GA78869_00968	g01638	GA78869	1	0	0	2
GA78869_01458	g01638	GA78869	1	0	0	1
GA79872_01598	g01638	GA79872	1	0	0	3
GA81213_01594	g01638	GA81213	1	0	0	3
GA81566_01416	g01638	GA81566	1	0	0	3
GA83357_01569	g01638	GA83357	1	0	0	3
GA83841_01605	g01638	GA83841	1	0	0	3
GA83874_01579	g01638	GA83874	1	0	0	3
GA87364_01659	g01638	GA87364	1	0	0	3
GA87536_00224	g01638	GA87536	1	0	0	3
GA87640_01549	g01638	GA87640	1	0	0	3
GA87672_00416	g01638	GA87672	1	0	0	3
GA87801_00415	g01638	GA87801	1	0	0	3
GA87875_01208	g01638	GA87875	1	0	0	3
GA91534_01591	g01638	GA91534	1	0	0	3
GA91536_01560	g01638	GA91536	1	0	0	3
GA54827_01541	g01658	GA54827	1	0	0	1
GA67073_01217	g01658	GA67073	1	0	0	1
GA71389_01428	g01658	GA71389	1	0	0	1
GA71621_01353	g01658	GA71621	1	0	0	1
GA71663_01352	g01658	GA71663	1	0	0	1
GA74349_01331	g01658	GA74349	1	0	0	1
GA76006_01233	g01658	GA76006	1	0	0	1
GA78869_01446	g01658	GA78869	0	1	1	3
GA78869_01447	g01658	GA78869	0	1	1	2
GA54827_01561	g01661	GA54827	1	0	0	1
GA67073_00965	g01661	GA67073	1	0	0	1
GA67073_01197	g01661	GA67073	1	0	0	1
GA71389_00964	g01661	GA71389	1	0	0	1
GA71389_01448	g01661	GA71389	1	0	0	1
GA71621_01373	g01661	GA71621	1	0	0	1
GA71663_01372	g01661	GA71663	1	0	0	1
GA71663_01641	g01661	GA71663	1	0	0	1
GA74349_01351	g01661	GA74349	1	0	0	1
GA74349_01620	g01661	GA74349	1	0	0	1
GA76006_01253	g01661	GA76006	1	0	0	1
GA76006_01633	g01661	GA76006	1	0	0	1
GA78869_01467	g01661	GA78869	1	0	0	1
GA54827_00003	g01699	GA54827	1	0	0	2
GA54827_01204	g01699	GA54827	1	0	0	1
GA67073_00003	g01699	GA67073	1	0	0	2
GA67073_01191	g01699	GA67073	1	0	0	1
GA71389_00003	g01699	GA71389	1	0	0	2
GA71389_01190	g01699	GA71389	1	0	0	1
GA71621_00004	g01699	GA71621	1	0	0	2
GA71621_01115	g01699	GA71621	1	0	0	1
GA71663_00003	g01699	GA71663	1	0	0	2
GA71663_01114	g01699	GA71663	1	0	0	1
GA74349_00003	g01699	GA74349	1	0	0	2
GA74349_01093	g01699	GA74349	1	0	0	1
GA76006_00847	g01699	GA76006	1	0	0	1
GA76006_00852	g01699	GA76006	1	0	0	2
GA78869_00003	g01699	GA78869	1	0	0	2
GA78869_01208	g01699	GA78869	1	0	0	1
GA54827_00784	g01704	GA54827	1	0	0	1
GA54827_00972	g01704	GA54827	1	0	0	1
GA67073_00787	g01704	GA67073	1	0	0	1
GA67073_00978	g01704	GA67073	1	0	0	1
GA71389_00786	g01704	GA71389	1	0	0	1
GA71389_00977	g01704	GA71389	1	0	0	1
GA71621_00787	g01704	GA71621	1	0	0	1
GA71621_01704	g01704	GA71621	1	0	0	1
GA71663_00786	g01704	GA71663	1	0	0	1
GA71663_01654	g01704	GA71663	1	0	0	1
GA74349_00787	g01704	GA74349	1	0	0	1
GA74349_01633	g01704	GA74349	1	0	0	1
GA78317_00235	g01704	GA78317	1	0	0	1
GA78317_00425	g01704	GA78317	1	0	0	1
GA78869_00787	g01704	GA78869	1	0	0	1
GA78869_00975	g01704	GA78869	1	0	0	1
GA79872_01026	g01704	GA79872	1	0	0	1
GA79872_01607	g01704	GA79872	1	0	0	1
GA81213_00915	g01704	GA81213	1	0	0	1
GA81213_01603	g01704	GA81213	1	0	0	1
GA81566_00758	g01704	GA81566	1	0	0	1
GA81566_01425	g01704	GA81566	1	0	0	1
GA83357_01204	g01704	GA83357	1	0	0	1
GA83357_01578	g01704	GA83357	1	0	0	1
GA83841_01171	g01704	GA83841	1	0	0	1
GA83841_01614	g01704	GA83841	1	0	0	1
GA83874_00235	g01704	GA83874	1	0	0	1
GA83874_01588	g01704	GA83874	1	0	0	1
GA87364_01202	g01704	GA87364	1	0	0	1
GA87364_01668	g01704	GA87364	1	0	0	1
GA87536_00043	g01704	GA87536	1	0	0	1
GA87536_00233	g01704	GA87536	1	0	0	1
GA87640_01183	g01704	GA87640	1	0	0	1
GA87640_01558	g01704	GA87640	1	0	0	1
GA87672_00235	g01704	GA87672	1	0	0	1
GA87672_00425	g01704	GA87672	1	0	0	1
GA87801_00234	g01704	GA87801	1	0	0	1
GA87801_00424	g01704	GA87801	1	0	0	1
GA87875_01027	g01704	GA87875	1	0	0	1
GA87875_01217	g01704	GA87875	1	0	0	1
GA91534_01204	g01704	GA91534	1	0	0	1
GA91534_01600	g01704	GA91534	1	0	0	1
GA91536_01155	g01704	GA91536	1	0	0	1
GA91536_01569	g01704	GA91536	1	0	0	1
GA54827_01587	g01715	GA54827	0	1	1	3
GA54827_01588	g01715	GA54827	0	1	1	2
GA67073_01575	g01715	GA67073	1	0	0	1
GA71389_01573	g01715	GA71389	1	0	0	1
GA71621_01498	g01715	GA71621	1	0	0	1
GA71663_01497	g01715	GA71663	0	1	1	3
GA71663_01498	g01715	GA71663	0	1	1	2
GA74349_01476	g01715	GA74349	0	1	1	3
GA74349_01477	g01715	GA74349	0	1	1	2
GA76006_01480	g01715	GA76006	0	1	1	3
GA76006_01481	g01715	GA76006	0	1	1	2
GA78317_01498	g01715	GA78317	1	0	0	1
GA78869_01685	g01715	GA78869	0	1	1	3
GA78869_01686	g01715	GA78869	0	1	1	2
GA79872_01407	g01715	GA79872	1	0	0	1
GA81213_01437	g01715	GA81213	1	0	0	1
GA81566_01527	g01715	GA81566	0	1	1	2
GA81566_01528	g01715	GA81566	0	1	1	3
GA83357_01424	g01715	GA83357	1	0	0	1
GA83841_00912	g01715	GA83841	0	1	1	2
GA83841_00913	g01715	GA83841	0	1	1	3
GA83874_01327	g01715	GA83874	1	0	0	1
GA87364_01511	g01715	GA87364	0	1	1	3
GA87364_01512	g01715	GA87364	0	1	1	2
GA87536_01479	g01715	GA87536	1	0	0	1
GA87640_01403	g01715	GA87640	1	0	0	1
GA87672_01210	g01715	GA87672	1	0	0	1
GA87801_01504	g01715	GA87801	0	1	1	3
GA87801_01505	g01715	GA87801	0	1	1	2
GA87875_01570	g01715	GA87875	0	1	1	3
GA87875_01571	g01715	GA87875	0	1	1	2
GA91534_01325	g01715	GA91534	0	1	1	3
GA91534_01326	g01715	GA91534	0	1	1	2
GA91536_01276	g01715	GA91536	1	0	0	1
GA54827_01276	g01717	GA54827	0	1	1	4
GA54827_01277	g01717	GA54827	0	1	1	3
GA67073_01382	g01717	GA67073	0	1	1	3
GA67073_01383	g01717	GA67073	0	1	1	4
GA71389_01250	g01717	GA71389	0	1	1	3
GA71389_01251	g01717	GA71389	0	1	1	4
GA71621_01175	g01717	GA71621	0	1	1	3
GA71621_01176	g01717	GA71621	0	1	1	4
GA71663_01174	g01717	GA71663	0	1	1	3
GA71663_01175	g01717	GA71663	0	1	1	4
GA74349_01153	g01717	GA74349	0	1	1	3
GA74349_01154	g01717	GA74349	0	1	1	4
GA76006_01055	g01717	GA76006	0	1	1	3
GA76006_01056	g01717	GA76006	0	1	1	4
GA78317_01305	g01717	GA78317	1	0	0	1
GA78869_01268	g01717	GA78869	0	1	1	3
GA78869_01269	g01717	GA78869	0	1	1	4
GA79872_01214	g01717	GA79872	1	0	0	1
GA81213_01244	g01717	GA81213	1	0	0	1
GA81566_00995	g01717	GA81566	1	0	0	1
GA83357_01092	g01717	GA83357	1	0	0	1
GA83841_01324	g01717	GA83841	1	0	0	2
GA83874_01064	g01717	GA83874	1	0	0	1
GA87364_01091	g01717	GA87364	1	0	0	1
GA87536_01286	g01717	GA87536	1	0	0	1
GA87640_01072	g01717	GA87640	1	0	0	1
GA87672_01426	g01717	GA87672	1	0	0	1
GA87801_01311	g01717	GA87801	1	0	0	1
GA87875_01285	g01717	GA87875	1	0	0	1
GA91534_01092	g01717	GA91534	1	0	0	1
GA91536_01043	g01717	GA91536	1	0	0	1
GA54827_00729	g01720	GA54827	1	0	0	1
GA67073_00731	g01720	GA67073	1	0	0	1
GA71389_00731	g01720	GA71389	1	0	0	1
GA71621_00731	g01720	GA71621	1	0	0	1
GA71663_00730	g01720	GA71663	1	0	0	1
GA74349_00731	g01720	GA74349	1	0	0	1
GA76006_00459	g01720	GA76006	1	0	0	1
GA78317_00179	g01720	GA78317	1	0	0	1
GA78869_00730	g01720	GA78869	0	1	1	2
GA78869_00731	g01720	GA78869	0	1	1	3
GA79872_00805	g01720	GA79872	1	0	0	1
GA81213_00694	g01720	GA81213	1	0	0	1
GA81566_00702	g01720	GA81566	1	0	0	1
GA83357_00857	g01720	GA83357	1	0	0	1
GA83841_01115	g01720	GA83841	1	0	0	1
GA83874_00179	g01720	GA83874	1	0	0	1
GA87364_00856	g01720	GA87364	1	0	0	1
GA87536_01051	g01720	GA87536	1	0	0	1
GA87640_00837	g01720	GA87640	1	0	0	1
GA87672_00179	g01720	GA87672	1	0	0	1
GA87801_00179	g01720	GA87801	1	0	0	1
GA87875_00806	g01720	GA87875	1	0	0	1
GA91534_00717	g01720	GA91534	1	0	0	1
GA91536_00667	g01720	GA91536	1	0	0	1
GA54827_01175	g01728	GA54827	1	0	0	1
GA67073_01162	g01728	GA67073	1	0	0	1
GA71389_01161	g01728	GA71389	1	0	0	1
GA71621_01086	g01728	GA71621	1	0	0	1
GA71663_01085	g01728	GA71663	1	0	0	1
GA74349_01064	g01728	GA74349	1	0	0	1
GA76006_00818	g01728	GA76006	1	0	0	1
