1	23	233	g00768,g00378-,g01283-,g00261-,g00720-,g01026-,g00443,g00234,g01091-,g00240,g00707,g00262,g00709-,g00311-,g01531-,g00500-,g01319-,g00577,g01285,g00786,g00151,g01383,g01544,g00715,g01013,g00412,g00471,g00684-,g00290-,g00355-,g00658-,g00007-,g00614-,g00047-,g00001,g01367,g01480,g01176-,g00203,g01470,g01607,g01417,g01499,g01485-,g00961,g00414,g00940-,g01307-,g00738-,g00528,g00890,g01113,g01021,g01095,g01328-,g01050,g00922,g01076-,g00983-,g00602,g00855-,g00002-,g00376-,g01186,g00077-,g00170-,g00718,g00725-,g01306-,g01133-,g01333-,g00891-,g01474-,g00610,g00572-,g01599-,g01649-,g00440,g00522,g01399,g01028,g00618-,g01360-,g01453,g00105,g00337-,g00171,g00988-,g01123-,g01452,g00793,g00759,g01445-,g00094-,g00526,g00444-,g01056,g01413,g01079,g01371,g00182,g01348,g01315,g01011-,g01373,g00295-,g00712-,g00273-,g00473-,g01366-,g00667-,g01230-,g00749-,g00044,g01384-,g00497-,g01004-,g00390-,g00841-,g01131-,g00469,g01559,g00442,g00565,g01271-,g00877-,g00090,g01564-,g01662-,g01694,g01663,g01613-,g00676-,g00783-,g01519-,g00035-,g00934-,g00109-,g01389-,g00641-,g00316,g00847,g00640,g00845-,g01475-,g00380-,g00567-,g00389-,g01150-,g00307,g01012,g01545,g00984,g00608,g00042,g01132,g01437,g01084,g00377,g01229,g01024,g00179,g00603,g01053,g00421,g00415,g00693,g00308,g00166-,g00947-,g01035-,g01331-,g00082-,g00217,g01138-,g00832-,g00921,g01196-,g01518-,g01558,g01370,g00925-,g01221-,g01103-,g00277-,g01063-,g01387-,g00367-,g00107,g00531,g00858,g00106-,g01137-,g00680,g00131,g00334,g00039,g01106,g00315,g01066,g00543,g00237,g00190,g00010,g00399-,g01361-,g00152-,g01000-,g01376-,g00630-,g01385,g01425,g00017,g01097,g00086,g00635,g00774-,g00161,g00368,g00163,g00199,g00939,g00388,g00083,g00502,g01323,g00817,g00748-,g00393,g00031,g00560,g01336,g00159	g00954-,g01833-	g01619_2,g01456
2	23	107	g01547-,g00148,g00266-,g00669-,g00324-,g00446-,g01334,g00216,g00758,g00982,g01497,g00327-,g00330,g00716,g01166,g01604-,g01362,g01672,g01654,g01578,g01006-,g00784-,g00268,g00132,g00299,g01033-,g01225,g00559-,g00188,g01432,g00384,g01110,g00875-,g01031-,g00495-,g00492-,g00746-,g00401-,g01243,g00250-,g00757-,g00374-,g01047-,g00861,g00533,g00463,g01254,g00202,g01530,g01326-,g01085-,g01375-,g01429-,g00420-,g01114-,g00382-,g00999-,g01185,g00400-,g00110-,g01575-,g01363-,g00213-,g01450-,g00291-,g00445-,g00310-,g00870-,g00795,g00613-,g00912-,g00545-,g00806-,g00192-,g00225-,g01337-,g00304-,g01265-,g01341,g01412,g01414,g01608,g00833-,g00494-,g00615-,g00281-,g01274,g00278,g01062,g01019,g01397,g01553-,g01175-,g00076-,g01343-,g00596,g00386,g00540-,g00648-,g00313-,g00441-,g00740-,g00812-,g00475-,g01462-,g01016-,g00302-	g01204-,g01722-	g01779-,g00322-
3	23	63	g00394-,g01092-,g01002-,g00270-,g01096-,g01080-,g00612-,g01228-,g00607-,g00326-,g00842,g00763,g00026,g00075,g01434,g00411-,g01446-,g00053-,g00810-,g01631,g00951,g01322,g01436,g01650,g01635,g01280-,g00586-,g00797-,g00653-,g01369-,g00147,g00745,g00747,g00328,g01018,g00265,g00824,g00679,g01678,g01078,g00194-,g00902,g00852,g00379,g00655,g00398-,g01122,g00279,g01245-,g01353-,g00251-,g00588-,g00498-,g01161-,g01401-,g00149-,g00118,g00021,g01600,g00236-,g01514-,g00365,g01456-	g00779-,g01776-	g01619_2-,g00159-
4	23	209	g00283,g00338,g00965-,g00128-,g00162-,g01317-,g00032-,g00959-,g00228,g00741,g00200,g01478,g01276,g00756,g01029-,g00101-,g01226-,g01651-,g00095-,g01037,g01007-,g01354,g01098-,g00344,g01159,g00030,g01356,g00449,g00484,g00073,g01720,g00711,g00456,g00438,g00436-,g00865-,g01107,g01247-,g01089,g00910-,g01008-,g00129-,g00263-,g01457,g01238,g00953,g00155,g00520-,g00220-,g00556-,g01418-,g00144-,g00994,g00623,g00254,g01591-,g00914-,g01060-,g01298-,g00140-,g01059-,g00052,g00121,g00932,g00458,g01481-,g00050,g01515-,g00045-,g01321,g01039,g01392,g00457,g00719-,g01484-,g01202-,g00055,g01017-,g00363-,g01126,g00243,g00722-,g00115,g01303,g00652,g01581,g00850,g01574,g00809,g00825-,g00837-,g01520-,g00974,g00957,g01212-,g01509-,g01141-,g01162,g00247-,g01404-,g00827,g00674,g00880-,g00893,g00122-,g00574-,g01455-,g00229-,g00730-,g00319-,g01305-,g00284-,g01289,g01313,g00590,g00901,g00620,g01300,g00154,g00958-,g00137-,g00821,g01398,g01179,g01537,g01502-,g00903-,g01332-,g00642-,g00460-,g00348-,g00370-,g00973,g01136,g00255,g00112,g00569,g01045,g00204,g00862,g00518,g01507-,g01447-,g01190,g00632,g00872,g00433,g00396-,g00625-,g00788-,g00134,g01239,g01003-,g00092-,g00923-,g01086-,g00753-,g00826-,g01088-,g00516-,g00087-,g00656,g00424,g00226,g00269-,g00004,g00428,g00521,g00558,g00900,g00868,g01448-,g01409,g01442,g01241,g00589-,g00668,g00061,g00160,g00211,g01406,g00694,g00164,g01310,g01240,g00873,g00742-,g00696-,g01416-,g00058,g01180,g01156,g00979,g01201,g01288,g00366,g00866-,g00936-,g00015,g00392,g01431,g01374,g01172-,g00906-,g00950,g00024-,g01407-,g00066-,g00606-	g01647,g01550	
5	23	125	g00766,g00911,g01174,g00127-,g01220-,g00467-,g00138,g00787-,g01521-,g00461-,g01087-,g01032-,g00097,g00592,g00604,g00908,g01173-,g00046-,g00060-,g01380-,g00102,g01027,g00619,g00012,g00361,g00025-,g00535,g00305,g00831,g00360,g00175,g00975,g00230-,g00530-,g00339-,g00729-,g01292,g00332-,g00222-,g00205-,g00562-,g01489-,g00256,g00933,g01415-,g00583,g01200,g01461-,g00413-,g01512-,g00218-,g01237-,g00407-,g01473-,g01101-,g01717,g00016,g01266,g01396,g00116,g00917,g00513-,g00683-,g00885-,g00425-,g00578-,g00408,g01508,g00764,g00490,g01142,g00944,g01115-,g01391,g00857,g00455,g00943,g00352,g00952,g00069-,g00798-,g00904-,g01344-,g01327,g00416,g01164,g00714,g00534,g00935,g00089,g01070,g01129,g00976,g01267,g00419,g01365,g01410,g01655,g01430,g00814,g01203-,g01579,g01041,g00157,g00581,g00993,g00371-,g00227,g01182,g00241-,g00576-,g00349-,g01194-,g00769-,g00245,g00555,g00626,g00264-,g00323-,g00678,g00644,g00963,g00343,g01042,g01551	g01565,g01726	
6	23	158	g00665-,g01291-,g00732-,g00801-,g00571-,g00257,g01157,g00584,g00464,g00549,g00477-,g00998,g01048-,g00418-,g00539,g00512-,g01524-,g00221-,g00727-,g00258,g00651-,g01325,g01634-,g00062-,g00645-,g01477-,g01102-,g00048-,g00899-,g00056,g01301,g00519,g00397,g01393,g01273,g01426-,g01286-,g01181-,g00896-,g00248-,g01009,g00851,g01153-,g01151-,g00864-,g01302-,g01260-,g00955-,g01555-,g01451-,g00406,g01259,g01706,g01250-,g00867-,g00968-,g00333,g01163-,g00072-,g01324-,g01314-,g01235,g00362-,g00018-,g00057-,g01282-,g00843-,g01224-,g00710-,g00301-,g00886-,g00511,g00260-,g00621-,g00196,g00884,g00918,g00905,g00996,g00174,g01293,g01347,g01128,g01270-,g01554,g00358,g01585-,g01560,g01357,g01490,g01582-,g01586-,g01606-,g01054-,g00038-,g00570-,g00664-,g00654-,g00931-,g01278-,g00980-,g00597,g00426,g00383,g01466,g00210,g00481,g01038,g00271,g01067,g00462-,g00125-,g00898-,g00666,g01109,g01487,g00761,g00594-,g01272,g01381-,g00622-,g01074-,g00942-,g00706-,g01167-,g00214-,g01258-,g00585-,g01208-,g00158-,g00915-,g01359-,g01140-,g01169,g00180,g00724,g00830,g01394,g01218,g00796-,g01234-,g00231-,g00895-,g00176-,g01379-,g00493-,g01223-,g00705-,g00514-,g00675-,g00639-,g01191,g00259,g00022,g00318-,g00554,g00100-,g01568	g01752-,g00811-	g01641,g01602-
7	23	45	g01496-,g00529,g01656,g01593,g01340,g00476,g01146,g00019,g00671,g00822,g00736,g00312-,g01030-,g00799-,g00836-,g00844-,g00207,g00510,g01504,g00098,g00181,g00272,g01040-,g00808-,g01549-,g01372,g00453-,g01269-,g01023,g00564-,g00232,g01193,g00551-,g00609,g01262,g00285,g00563-,g00703-,g00359-,g01536,g00185,g01696,g01611,g01569-,g01614-	g01184,g01616_2-	g01630_3-,g01616_1,g01630_1-
8	23	189	g00835,g00364,g00468,g01145,g00193,g00091-,g01108-,g01205-,g01338-,g00306-,g01408-,g00995-,g00978-,g01350,g00126,g01423,g01534,g01698,g01675,g01517,g01577,g01566-,g00616-,g01090-,g00165-,g01527-,g00647-,g00688-,g00432-,g01083-,g00854,g00009-,g00501-,g00672-,g00300-,g01428,g01557,g00351,g00168-,g00369-,g01119-,g01609-,g01605-,g01561-,g01589,g01486,g01592,g01590,g01689,g00542,g00298,g00643-,g01249,g00342,g00704,g01112,g01567,g00496,g01612-,g01660-,g01603-,g00275,g01491,g00785,g01768,g00792,g01144,g01268,g01125,g00916,g00660,g01210,g00631,g00504-,g00628-,g00765,g01071,g00919-,g01143-,g00721-,g01483-,g00447,g00395,g01244,g00034,g01222-,g00681,g01316-,g01439-,g01501-,g01377,g00823,g01427,g00538-,g00840,g01541,g01304,g01299,g00869,g00755,g00598,g00989,g01117,g01022,g01390-,g01213,g01034,g00381,g00465-,g01424-,g00690,g00113-,g00280,g00297,g00479,g00990,g01148-,g01068-,g00777-,g01251-,g01072-,g00800-,g01673-,g01010-,g00879-,g00219-,g01139-,g01290,g01233,g00320,g01256,g00429,g00829,g01492,g00638,g00524,g00849,g00253,g00435,g00244,g00027,g00321-,g00752,g00403,g01199-,g00770-,g00735-,g00423-,g00173-,g00946-,g01570-,g00480-,g00960-,g01214-,g00482-,g00627-,g00274-,g00685-,g00108-,g00206-,g00848-,g00474-,g01147-,g00387-,g00123-,g00509-,g00354-,g00150-,g01382-,g00292-,g01160-,g01421-,g01135-,g00189-,g01116-,g01055,g01149,g01516-,g00142-,g00646,g00296,g00691-,g00920-,g00945-,g00871,g01130-,g00080,g01441,g00926-	g01802-,g01232-	g01513-,g01845-
9	23	10	g00624,g01263-,g00146-,g01523-,g00282,g01358,g01311,g00508-,g00883,g00557-		g00063,g01762
10	23	77	g01572,g01601,g01573,g01465,g01563-,g01588-,g01576-,g01099-,g00537-,g01248,g00485,g00791,g00006,g01152,g01209,g00183,g00605,g00782,g00881,g00078-,g01542,g00927,g00459-,g01494-,g00743-,g00981-,g00037-,g00670-,g00962-,g01355-,g00611-,g00335-,g01165,g01155,g00331-,g00375,g00252,g00771,g00991,g01015-,g00579-,g01482,g00008,g01330-,g00754-,g00700-,g00346-,g00733-,g00907,g00184,g01506,g00093-,g01242-,g00136-,g00209-,g00289-,g00775-,g00013-,g00874-,g00329,g01543,g00977,g01043,g00887,g00011,g00600,g00081,g01419,g00682-,g00634,g00286-,g00677-,g00987,g00431,g00085-,g01535-,g01261-	g01742	
