g00730	1	1
g00998	1	2
g00990	1	3
g01039	1	4
g00624	1	5
g00714	1	6
g00989	1	7
g01162	1	8
g01165	1	9
g00932	1	10
g01069	1	11
g00669	1	12
g00816	1	13
g01013	1	14
g01551	1	15
g00812	1	16
g00261	1	17
g00221	1	18
g00029	1	19
g00391	1	20
g00499	1	21
g00254	1	22
g01119	1	23
g01087	1	24
g01528	1	25
g01365	1	26
g01144	1	27
g00440	1	28
g00629	1	29
g00484	1	30
g01749	1	31
g00822	1	32
g01021	1	33
g01070	1	34
g00028	1	35
g00297	1	36
g00234	1	37
g00355	1	38
g00366	1	39
g00147	1	40
g00611	1	41
g01090	1	42
g01040	1	43
g00160	1	44
g00039	1	45
g01026	1	46
g01356	1	47
g01547	1	48
g01080	1	49
g00429	1	50
g00168	1	51
g00083	1	52
g00435	1	53
g00051	1	54
g00694	1	55
g00598	1	56
g00187	1	57
g00539	1	58
g00243	1	59
g00394	1	60
g00744	1	61
g00836	1	62
g00343	1	63
g00910	1	64
g00215	1	65
g01447	1	66
g00699	1	67
g00113	1	68
g00403	1	69
g00414	1	70
g00497	1	71
g00444	1	72
g00802	1	73
g00999	1	74
g00697	1	75
g00948	1	76
g00197	1	77
g00949	1	78
g00723	1	79
g00206	1	80
g00526	1	81
g00176	1	82
g00490	1	83
g00163	1	84
g00494	1	85
g00505	1	86
g00345	1	87
g00579	1	88
g01454	1	89
g00369	1	90
g00722	1	91
g00850	1	92
g00469	1	93
g01387	1	94
g01167	1	95
g00807	1	96
g00547	1	97
g00245	1	98
g00166	1	99
g00763	1	100
g00580	1	101
g00496	1	102
g00438	1	103
g00463	1	104
g00118	1	105
g00003	1	106
g00502	1	107
g01437	1	108
g01157	1	109
g00023	1	110
g00360	1	111
g00174	1	112
g00382	1	113
g00115	1	114
g00503	1	115
g00770	1	116
g00793	1	117
g00374	1	118
g00451	1	119
g00475	1	120
g00135	1	121
g00527	1	122
g00342	1	123
g00073	1	124
g00311	1	125
g00558	1	126
g00354	1	127
g00340	1	128
g00105	1	129
g00177	1	130
g00212	1	131
g00214	1	132
g00236	1	133
g00554	1	134
g00110	1	135
g00778	1	136
g00540	1	137
g00045	1	138
g00273	1	139
g00116	1	140
g01139	1	141
g01000	1	142
g01169	1	143
g01432	1	144
g01482	1	145
g00313	1	146
g01468	1	147
g01079	1	148
g01091	1	149
g01374	1	150
g00104	1	151
g00652	1	152
g01131	1	153
g01430	1	154
g00930	1	155
g00917	1	156
g01160	1	157
g00844	1	158
g00103	1	159
g00676	1	160
g00654	1	161
g01348	1	162
g00660	1	163
g00797	1	164
g00459	1	165
g00613	1	166
g00161	1	167
g00961	1	168
g00963	1	169
g01555	1	170
g01193	1	171
g01460	1	172
g00604	1	173
g01062	1	174
g00980	1	175
g00893	1	176
g00662	1	177
g00036	1	178
g00716	1	179
g00538	1	180
g00470	1	181
g00452	1	182
g01057	2	1
g00798	2	2
g00383	2	3
g00801	2	4
g00405	2	5
g00397	2	6
g00179	2	7
g00282	2	8
g01474	2	9
g00120	2	10
g00443	2	11
g00468	2	12
g00133	2	13
g00032	2	14
g00426	2	15
g00659	2	16
g00922	2	17
g00775	2	18
g00474	2	19
g00486	2	20
g00448	2	21
g00005	2	22
g01217	2	23
g01549	2	24
g01438	2	25
g00615	2	26
g01463	2	27
g00860	2	28
g01332	2	29
g01487	2	30
g01433	2	31
g01428	2	32
g01259	2	33
g01208	2	34
g01882	2	35
g01800	2	36
g00205	2	37
g00401	2	38
g00875	2	39
g00352	2	40
g00222	2	41
g00319	2	42
g00455	2	43
g00233	2	44
g00042	2	45
g00327	2	46
g00207	2	47
g00607	2	48
g00704	2	49
g00565	2	50
g01317	2	51
g01601	2	52
g01390	2	53
g01123	2	54
g01357	2	55
g01586	2	56
g01445	2	57
g00316	2	58
g00960	2	59
g01389	2	60
g01477	2	61
g01100	2	62
g01175	2	63
g00724	2	64
g00897	2	65
g00237	2	66
g00466	2	67
g00281	2	68
g00678	2	69
g00099	2	70
g00267	2	71
g00171	2	72
g00395	2	73
g00143	2	74
g00376	2	75
g00548	2	76
g00574	2	77
g00090	2	78
g00407	2	79
g00977	2	80
g01334	2	81
g01353	2	82
g00950	2	83
g00762	2	84
g01038	2	85
g01077	2	86
g00938	2	87
g00442	2	88
g00647	2	89
g01197	2	90
g00656	2	91
g01135	2	92
g00102	2	93
g00294	2	94
g00524	2	95
g00186	2	96
g00324	2	97
g00543	2	98
g00302	2	99
g00040	2	100
g00226	2	101
g00573	2	102
g00255	2	103
g00693	2	104
g00322	2	105
g00337	2	106
g00702	2	107
g00953	2	108
g00848	2	109
g01585	2	110
g01427	2	111
g01152	2	112
g00675	2	113
g01475	2	114
g01370	2	115
g00645	2	116
g00928	2	117
g01441	2	118
g00833	2	119
g01177	2	120
g01112	2	121
g01067	2	122
g01398	2	123
g01184	2	124
g00232	2	125
g00633	2	126
g00044	2	127
g00074	2	128
g00188	2	129
g01330	2	130
g01410	2	131
g00874	2	132
g00909	2	133
g01049	2	134
g00562	2	135
g00030	2	136
g01060	2	137
g01085	2	138
g01440	2	139
g00965	2	140
g01522	2	141
g00902	2	142
g00250	2	143
g00178	2	144
g01170	2	145
g00786	2	146
g01018	2	147
g01015	2	148
g00587	2	149
g00853	2	150
g00009	2	151
g00735	2	152
g00772	2	153
g00552	2	154
g00278	2	155
g01182	2	156
g01098	2	157
g01168	2	158
g00594	2	159
g00642	2	160
g01351	2	161
g01469	2	162
g01703	2	163
g01707	2	164
g01501	3	1
g01267	3	2
g01388	3	3
g01243	3	4
g01323	3	5
g01240	3	6
g01561	3	7
g01497	3	8
g01149	3	9
g00864	3	10
g00152	3	11
g00368	3	12
g00962	3	13
g00127	3	14
g00559	3	15
g00663	3	16
g01326	3	17
g00972	3	18
g00968	3	19
g00238	3	20
g01082	3	21
g00767	3	22
g01453	3	23
g01322	3	24
g00688	3	25
g00609	3	26
g00926	3	27
g00489	3	28
g00341	3	29
g00017	3	30
g00077	3	31
g00419	3	32
g00636	3	33
g01464	3	34
g00682	3	35
g01340	3	36
g01539	3	37
g00892	3	38
g00608	3	39
g00408	3	40
g00305	3	41
g00534	3	42
g00128	3	43
g00252	3	44
g00432	3	45
g00080	3	46
g00465	3	47
g00567	3	48
g00433	3	49
g00220	3	50
g00021	3	51
g00575	3	52
g00094	3	53
g00672	3	54
g00062	3	55
g00325	3	56
g00241	3	57
g00066	3	58
g00425	3	59
g00365	3	60
g00202	3	61
g00010	3	62
g00280	3	63
g00416	3	64
g00373	3	65
g00923	3	66
g01059	3	67
g01349	3	68
g00984	3	69
g00464	3	70
g00918	3	71
g00069	3	72
g00300	3	73
g00436	3	74
g00132	3	75
g00266	3	76
g01520	3	77
g01582	3	78
g00635	3	79
g00958	3	80
g00170	3	81
g00878	3	82
g00328	3	83
g00720	3	84
g00640	3	85
g00826	3	86
g01204_1	3	87
g00191	3	88
g01081	3	89
g00664	3	90
g00409	3	91
g00556	3	92
g00692	3	93
g00137	3	94
g01008	3	95
g01424	3	96
g01369	3	97
g01517	3	98
g01003	3	99
g00299	3	100
g00514	3	101
g00381	3	102
g00334	3	103
g00492	3	104
g00437	3	105
g00303	3	106
g00390	3	107
g00396	3	108
g00506	3	109
g00725	3	110
g00180	3	111
g00446	3	112
g00971	3	113
g01095	3	114
g01252	3	115
g00545	3	116
g00151	3	117
g01552	3	118
g01628	3	119
g01462	3	120
g01513	3	121
g01636	3	122
g01372	3	123
g00863	3	124
g01503	3	125
g01145	3	126
g01358	3	127
g01249	3	128
g01486	3	129
g01224	3	130
g01237	3	131
g01218	3	132
g01518	3	133
g01472	3	134
g01251	3	135
g01698	3	136
g01408	3	137
g01709	3	138
g01704	3	139
g01650	3	140
g01405	3	141
g01848	3	142
g01684	3	143
g01298	3	144
g00993	4	1
g00670	4	2
g00746	4	3
g00439	4	4
g00380	4	5
g01076	4	6
g01075	4	7
g01592	4	8
g01594	4	9
g00852	4	10
g00627	4	11
g00794	4	12
g01473	4	13
g01158	4	14
g00781	4	15
g00612	4	16
g01012	4	17
g01132	4	18
g01315	4	19
g01566	4	20
g00955	4	21
g01147	4	22
g00873	4	23
g01489	4	24
g01150	4	25
g00943	4	26
g01244	4	27
g01031	4	28
g01490	4	29
g01174	4	30
g01363	4	31
g00991	4	32
g00012	4	33
g01198	4	34
g01371	4	35
g00819	4	36
g01333	4	37
g01107	4	38
g00666	4	39
g00082	4	40
g00753	4	41
g00308	4	42
g00504	4	43
g00733	4	44
g00106	4	45
g00107	4	46
g00571	4	47
g00420	4	48
g00271	4	49
g00246	4	50
g00016	4	51
g00108	4	52
g00378	4	53
g00211	4	54
g00072	4	55
g00473	4	56
g01007	4	57
g00919	4	58
g01088	4	59
g01073	4	60
g00803	4	61
g00974	4	62
g00123	4	63
g00392	4	64
g00063	4	65
g00121	4	66
g00561	4	67
g00707	4	68
g01120	4	69
g01449	4	70
g01104	4	71
g00885	4	72
g00715	4	73
g00689	4	74
g00150	4	75
g00951	4	76
g01025	4	77
g00933	4	78
g01588	4	79
g01042	4	80
g01392	4	81
g01470	4	82
g00453	4	83
g00155	4	84
g00653	4	85
g00388	4	86
g01385	4	87
g01506	4	88
g00870	4	89
g01306	4	90
g01381	4	91
g00458	4	92
g00076	4	93
g00301	4	94
g00747	4	95
g00086	4	96
g00129	4	97
g00060	4	98
g00001	4	99
g00035	4	100
g00842	4	101
g00732	4	102
g00521	4	103
g00648	4	104
g00813	4	105
g01196	4	106
g01307	4	107
g01382	4	108
g01377	4	109
g01097	4	110
g01020	4	111
g01345	4	112
g01024	4	113
g00927	4	114
g01043	4	115
g00706	4	116
g00493	4	117
g00651	4	118
g00476	4	119
g00142	4	120
g00756	4	121
g00169	4	122
g00431	4	123
g00292	4	124
g00384	4	125
g00576	4	126
g00013	4	127
g00157	4	128
g00393	4	129
g00268	4	130
g00332	4	131
g00349	4	132
g00274	4	133
g00596	4	134
g00122	4	135
g00089	4	136
g00306	4	137
g00685	4	138
g01596	4	139
g00810	4	140
g00542	4	141
g00817	4	142
g00657	5	1
g00059	5	2
g00912	5	3
g00845	5	4
g00006	5	5
g00424	5	6
g00966	5	7
g01101	5	8
g01444	5	9
g01535	5	10
g00906	5	11
g00792	5	12
g00809	5	13
g00804	5	14
g00769	5	15
g01166	5	16
g01541	5	17
g00329	5	18
g01394	5	19
g00841	5	20
g00198	5	21
g00068	5	22
g00353	5	23
g00867	5	24
g00417	5	25
g00124	5	26
g00745	5	27
g01339	5	28
g01055	5	29
g00741	5	30
g01086	5	31
g00942	5	32
g00748	5	33
g00703	5	34
g00020	5	35
g00140	5	36
g00144	5	37
g00344	5	38
g00084	5	39
g00087	5	40
g00098	5	41
g00859	5	42
g01318	5	43
g00275	5	44
g01179	5	45
g00957	5	46
g00774	5	47
g00454	5	48
g00085	5	49
g00204	5	50
g00516	5	51
g01511	5	52
g00857	5	53
g00522	5	54
g00537	5	55
g00568	5	56
g00312	5	57
g00818	5	58
g00049	5	59
g00011	5	60
g00719	5	61
g00418	5	62
g00441	5	63
g00614	5	64
g01185	5	65
g00811	5	66
g00717	5	67
g00889	5	68
g00787	5	69
g01617	5	70
g00519	5	71
g00726	5	72
g00054	5	73
g00563	5	74
g00095	5	75
g00618	5	76
g01412	5	77
g01297	5	78
g01093	5	79
g01103	5	80
g00846	5	81
g01127	5	82
g00908	5	83
g01310	5	84
g00560	5	85
g00315	5	86
g00868	5	87
g00771	5	88
g00970	5	89
g00520	5	90
g01442	5	91
g00992	5	92
g01584	5	93
g01178	5	94
g00227	5	95
g01052	5	96
g00887	5	97
g00736	5	98
g00610	5	99
g01063	5	100
g00855	5	101
g00531	5	102
g00154	5	103
g00386	5	104
g00371	5	105
g00488	5	106
g00239	5	107
g00175	5	108
g00347	5	109
g00189	5	110
g01186	5	111
g00839	5	112
g01056	5	113
g01450	5	114
g01305	5	115
g01767	6	1
g01257	6	2
g01253	6	3
g01740	6	4
g01485	6	5
g01488	6	6
g01768	6	7
g01726	6	8
g01793	6	9
g01515	6	10
g00634	6	11
g00577	6	12
g00092	6	13
g00508	6	14
g01041	6	15
g01558	6	16
g00623	6	17
g00823	6	18
g00828	6	19
g00805	6	20
g01337	6	21
g01324	6	22
g00862	6	23
g00501	6	24
g00276	6	25
g00739	6	26
g01058	6	27
g00679	6	28
g00668	6	29
g00858	6	30
g01239	6	31
g01140	6	32
g01200	6	33
g01321	6	34
g01724	6	35
g00637	6	36
g00584	6	37
g00661	6	38
g00219	6	39
g01329	6	40
g00924	6	41
g01114	6	42
g01423	6	43
g01047	6	44
g00905	6	45
g00837	6	46
g00760	6	47
g00284	6	48
g00228	6	49
g00244	6	50
g01066	6	51
g01383	6	52
g00718	6	53
g00738	6	54
g01366	6	55
g01122	6	56
g01009	6	57
g00939	6	58
g00330	6	59
g00295	6	60
g00156	6	61
g00310	6	62
g00603	6	63
g00517	6	64
g00471	6	65
g00350	6	66
g00838	6	67
g01417	6	68
g01004	6	69
g00796	6	70
g01457	6	71
g01115	6	72
g01466	6	73
g01556	6	74
g00879	6	75
g01529	6	76
g00865	6	77
g01504	6	78
g01261	6	79
g01274	6	80
g01564	6	81
g01258	6	82
g01256	6	83
g01571	6	84
g01221	6	85
g01295	6	86
g00209	6	87
g01010	6	88
g01402	6	89
g00288	6	90
g00904	6	91
g01319	6	92
g01320	6	93
g01777	6	94
g01652	6	95
g01516	6	96
g00749	7	1
g00269	7	2
g00326	7	3
g00591	7	4
g00638	7	5
g00973	7	6
g01413	7	7
g01117	7	8
g01590	7	9
g00034	7	10
g00046	7	11
g00194	7	12
g00139	7	13
g00883	7	14
g00586	7	15
g00196	7	16
g00165	7	17
g00033	7	18
g01036	7	19
g01011	7	20
g01017	7	21
g00153	7	22
g00181	7	23
g01029	7	24
g00065	7	25
g00048	7	26
g00740	7	27
g01125	7	28
g00415	7	29
g00572	7	30
g00379	7	31
g00257	7	32
g00605	7	33
g00320	7	34
g00114	7	35
g00022	7	36
g00592	7	37
g00421	7	38
g00286	7	39
g00117	7	40
g00766	7	41
g00616	7	42
g01335	7	43
g01774	7	44
g01577	7	45
g01737	7	46
g01630	7	47
g01264	7	48
g01347	7	49
g01277	7	50
g01521	7	51
g00710	7	52
g00901	7	53
g00050	7	54
g01263	7	55
g00413	7	56
g00996	7	57
g00057	7	58
g00555	7	59
g01456	7	60
g01146	7	61
g00507	7	62
g00184	7	63
g00549	7	64
g00456	7	65
g00251	7	66
g00201	7	67
g00216	7	68
g00249	7	69
g00357	7	70
g00192	7	71
g00461	7	72
g00764	7	73
g00544	7	74
g00582	7	75
g00024	7	76
g00253	7	77
g00336	7	78
g00491	7	79
g00126	7	80
g00856	7	81
g00224	7	82
g00683	7	83
g00041	7	84
g00159	7	85
g00361	7	86
g00500	7	87
g00550	7	88
g00279	7	89
g00317	7	90
g00014	7	91
g01099	8	1
g00422	8	2
g00814	8	3
g00791	8	4
g01128	8	5
g00783	8	6
g00935	8	7
g01361	8	8
g01367	8	9
g00866	8	10
g01202	8	11
g01035	8	12
g01164	8	13
g01459	8	14
g01269	8	15
g01286	8	16
g01293	8	17
g00256	8	18
g01376	8	19
g01065	8	20
g01045	8	21
g01118	8	22
g00929	8	23
g00495	8	24
g00578	8	25
g00487	8	26
g00047	8	27
g00402	8	28
g01359	8	29
g00583	8	30
g00479	8	31
g00162	8	32
g00515	8	33
g00734	8	34
g00182	8	35
g00290	8	36
g00223	8	37
g00824	8	38
g01142	8	39
g01199	8	40
g00995	8	41
g01509	8	42
g00907	8	43
g01395	8	44
g01538	8	45
g01533	8	46
g01153	8	47
g00979	8	48
g00681	8	49
g00240	8	50
g00260	8	51
g00158	8	52
g00785	8	53
g00167	8	54
g00861	8	55
g00937	8	56
g01505	8	57
g00323	8	58
g00789	8	59
g01083	8	60
g01071	8	61
g00916	8	62
g01106	8	63
g01211	8	64
g00954	8	65
g01002	8	66
g00959	8	67
g01214	8	68
g01210	8	69
g01246	8	70
g00053	8	71
g00941	8	72
g00410	8	73
g01136	8	74
g00994	8	75
g00876	8	76
g00827	8	77
g00460	8	78
g00743	8	79
g01563	8	80
g01393	8	81
g01110	8	82
g01481	8	83
g00570	8	84
g00978	8	85
g00646	8	86
g00225	8	87
g00589	8	88
g00890	8	89
g00511	8	90
g00467	9	1
g00210	9	2
g00358	9	3
g00203	9	4
g00588	9	5
g00595	9	6
g00528	9	7
g00338	9	8
g00283	9	9
g00141	9	10
g00982	9	11
g00070	9	12
g00363	9	13
g00263	9	14
g00018	9	15
g00061	9	16
g00423	9	17
g00427	9	18
g00362	9	19
g00665	9	20
g01111	9	21
g00148	9	22
g00125	9	23
g01328	9	24
g01194	9	25
g00920	9	26
g00581	9	27
g00457	9	28
g00258	9	29
g00138	9	30
g00628	9	31
g00711	9	32
g00888	9	33
g01019	9	34
g00925	9	35
g01108	9	36
g01030	9	37
g00936	9	38
g01113	9	39
g01172	9	40
g00248	9	41
g01215	9	42
g01300	9	43
g01627	9	44
g00387	9	45
g00752	9	46
g00712	9	47
g00944	9	48
g00671	9	49
g01616	9	50
g01649	9	51
g01654	9	52
g01148	9	53
g01309	9	54
g01311	9	55
g01537	9	56
g01325	9	57
g00849	9	58
g00886	9	59
g01404	9	60
g00815	9	61
g00043	9	62
g00755	9	63
g00406	9	64
g00705	9	65
g01068	9	66
g01016	9	67
g00945	9	68
g01005	9	69
g00067	9	70
g00829	9	71
g01526	9	72
g01362	9	73
g01557	9	74
g01443	9	75
g01431	9	76
g01156	9	77
g01414	9	78
g00880	9	79
g00903	9	80
g00356	9	81
g00259	9	82
g01550	9	83
g01570	9	84
g01294	9	85
g01190	9	86
g01171	9	87
g01126	9	88
g00967	9	89
g00079	10	1
g00193	10	2
g00185	10	3
g00331	10	4
g00264	10	5
g00007	10	6
g00445	10	7
g01014	10	8
g01499	10	9
g01591	10	10
g00412	10	11
g00019	10	12
g00096	10	13
g00195	10	14
g00480	10	15
g01188	10	16
g01483	10	17
g01421	10	18
g01534	10	19
g00894	10	20
g00346	10	21
g00231	10	22
g00265	10	23
g00709	10	24
g01212	10	25
g00869	10	26
g01124	10	27
g00881	10	28
g01612	10	29
g01523	10	30
g00411	10	31
g01084	10	32
g00513	10	33
g01401	10	34
g01089	10	35
g01562	10	36
g01589	10	37
g01578	10	38
g00404	10	39
g01129	10	40
g00983	10	41
g00784	10	42
g00914	10	43
g00533	10	44
g00477	10	45
g00564	10	46
g00757	10	47
g00262	10	48
g00695	10	49
g00318	10	50
g00946	10	51
g01420	10	52
g00649	11	1
g01034	11	2
g01692	11	3
g01725	11	4
g01683	11	5
g00987	11	6
g00854	11	7
g00821	11	8
g01544	11	9
g00731	11	10
g00270	11	11
g00686	11	12
g00314	11	13
g00037	11	14
g00535	11	15
g00430	11	16
g00536	11	17
g00119	11	18
g00075	11	19
g00900	11	20
g00934	11	21
g00981	11	22
g00145	11	23
g00639	11	24
g00385	11	25
g00088	11	26
g00590	11	27
g00478	11	28
g00372	11	29
g00002	11	30
g00348	11	31
g00532	11	32
g00518	11	33
g00229	11	34
g00111	11	35
g00235	11	36
g00700	11	37
g00190	11	38
g00921	11	39
g01418	11	40
g01336	11	41
g01434	11	42
g01375	11	43
g01553	11	44
g01096	11	45
g01201	11	46
g01446	11	47
g01050	11	48
g00776	11	49
g00619	12	1
g01105	12	2
g00956	12	3
g00632	12	4
g00820	12	5
g01270	12	6
g00765	12	7
g00985	12	8
g00913	12	9
g00026	12	10
g00750	12	11
g00622	12	12
g00729	12	13
g01033	12	14
