24	49	42	g00749-,g00269,g00326-,g00591,g00638,g00973,g01413,g01117,g01590,g00034-,g00046,g00194,g00139-,g00883-,g00586,g00196,g00165,g00033,g01036,g01011,g01017-,g00153,g00181,g01029,g00065,g00048,g00740,g01125,g00415,g00572,g00379,g00257,g00605,g00320,g00114-,g00022,g00592,g00421,g00286,g00117,g00766-,g00616-	g01312	g01335-,g01868-
25	49	24	g00467-,g00210,g00358,g00203-,g00588-,g00595-,g00528-,g00338-,g00283,g00141-,g00982,g00070-,g00363-,g00263,g00018,g00061,g00423,g00427,g00362-,g00665-,g01111-,g00148-,g00125-,g01328-	g01599_1	g01290-,g01194-
26	49	1	g01278_1	g01209_2-,g01209_1-	g00307,g01853-
27	49	39	g00079-,g00193-,g00185,g00331,g00264,g00007,g00445,g01014,g01499,g01591,g00412,g00019,g00096,g00195,g00480,g01188-,g01483-,g01421-,g01534,g00894,g00346,g00231,g00265-,g00709,g01212,g00869,g01124,g00881,g01612,g01523,g00411,g01084,g00513,g01401,g01089-,g01562,g01589,g01578,g00404-	g01407-	g01869-,g01129-
28	49	65	g00967-,g01126-,g01171-,g01190-,g01294,g01570,g01550,g00259,g00356,g00903,g00880-,g01414-,g01156-,g01431,g01443,g01557,g01362,g01526,g00829-,g00067-,g01005-,g00945-,g01016,g01068,g00705,g00406,g00755-,g00043,g00815-,g01404,g00886,g00849-,g01325-,g01537-,g01311-,g01309-,g01148,g01654,g01649,g01616,g00671,g00944,g00712-,g00752,g00387-,g01627,g01300-,g01215-,g00248-,g01172-,g01113-,g00936,g01030,g01108,g00925,g01019,g00888,g00711-,g00628-,g00138-,g00258-,g00457-,g00581-,g00920,g01194	g00993,g01825	g01290,g01328
29	49	32	g01298,g01684-,g01848-,g01405,g01650,g01704-,g01709-,g01408,g01698,g01251,g01472-,g01518-,g01218-,g01237,g01224-,g01486-,g01249-,g01358-,g01145-,g01503,g00863,g01372-,g01636-,g01513-,g01462-,g01628-,g01552,g00151,g00545,g01252,g01095,g00971	g01707,g01834	g01679-,g00446
30	49	11	g01478-,g01121,g01354-,g01531,g01602,g00884,g00911-,g01507,g00620,g00988,g01411	g01265-,g01715-	g01672,g01576
31	49	13	g01473,g00794,g00627-,g00852-,g01594-,g01592,g01075,g01076,g00380,g00439-,g00746-,g00670,g00993-	g01158-,g01875	g01825-,g00967
32	49	49	g01335,g01774-,g01577,g01737-,g01630-,g01264-,g01347-,g01277-,g01521-,g00710,g00901-,g00050-,g01263,g00413-,g00996-,g00057-,g00555,g01456,g01146,g00507-,g00184-,g00549-,g00456,g00251-,g00201-,g00216-,g00249-,g00357,g00192,g00461,g00764,g00544,g00582,g00024,g00253,g00336-,g00491,g00126-,g00856-,g00224-,g00683,g00041,g00159-,g00361-,g00500-,g00550-,g00279-,g00317-,g00014-	g01868,g00616	g01599_1-
33	49	23	g01524,g00871,g01143,g01191,g00701,g00795,g01141,g01583,g00602-,g00631-,g01565,g01299-,g01203_1-,g01498-,g01159-,g00606-,g00367-,g01078-,g00952,g00895-,g01109-,g01479-,g01640-	g01730-,g01896	g01699-,g01626-
34	49	33	g01099,g00422,g00814-,g00791,g01128,g00783,g00935,g01361,g01367,g00866,g01202,g01035,g01164-,g01459,g01269,g01286,g01293,g00256,g01376,g01065,g01045-,g01118-,g00929-,g00495-,g00578-,g00487-,g00047-,g00402-,g01359,g00583,g00479,g00162,g00515	g01803,g00730	g00734-,g01823-
35	49	13	g01420,g00946-,g00318-,g00695,g00262-,g00757,g00564-,g00477,g00533,g00914-,g00784,g00983,g01129		g01869,g00404
36	49	14	g01352,g01116,g01554,g00364-,g00708-,g00172,g01006-,g00915,g00136,g01022-,g01327-,g00758-,g00481-,g00081-	g01346-,g01665	g01662
37	49	8	g00997-,g00847,g00896,g00551-,g01574,g01426,g00585,g00737	g01643-,g01048	g00541,g01379_2,g01355-
38	49	11	g00768-,g01748-,g01094-,g00287-,g00183-,g00751-,g00277,g00667,g00149-,g01491,g01044	g01313-,g01836-	
39	49	27	g00777,g01496-,g01343-,g01192-,g01384-,g00834-,g00754-,g00691-,g01403-,g00296,g01455,g00986,g00071,g00058-,g00759-,g00078,g00687,g01032,g00788-,g00199,g00877-,g00779-,g01023,g01308,g00644-,g01316-,g01102-	g01755	
40	49	12	g01048-,g00321-,g01530-,g01545,g01543,g01884,g00851,g00230,g01573,g01151,g01637-,g01206_1-	g00997,g01916	g01206_3-,g01203_2
41	49	14	g01153,g01533,g01538,g01395,g00907,g01509-,g00995,g01199-,g01142-,g00824-,g00223-,g00290-,g00182,g00734	g00979,g01733	g00515-,g01823
42	49	10	g00512,g00200-,g01154-,g00969,g01061,g01053-,g00806-,g00333-,g00131,g00091		g00761,g01697
43	49	1	g01227_1	g01222_1-	g01439_1
44	49	9	g00377,g00727,g00799,g00482,g00335,g01380-,g00940-,g00898-,g00831	g01639-,g00052-	
45	49	8	g00498,g00134,g00509,g00027-,g00399,g00289-,g00112-,g00307-	g01439_1-	g01853,g01278_1-
46	49	13	g01634,g01508,g01789,g01680-,g01183-,g00213-,g00146-,g00339,g00293,g00696,g01303,g01248,g01313	g01879-,g01238	g00768,g01841
47	49	6	g00761-,g00677-,g00291,g00530-,g00593-,g00742	g01697-,g00091-	g01722,g01057
48	49	2	g01255,g01373-	g01913-,g01281-	g01436-
49	49	2	g01548-,g01514	g01880-,g01878-	g01801,g01760
50	49	3	g01587-,g01752-,g01567	g01760-,g01903-	g01811-,g01776
51	49	1	g01205_2		
52	49	19	g00887,g00736,g00610,g01063-,g00855,g00531,g00154,g00386,g00371,g00488-,g00239-,g00175,g00347,g00189-,g01186-,g00839-,g01056-,g01450,g01305	g01681-,g01052	g01646,g01658
53	49	1	g01203_3		
54	49	5	g00597-,g01163-,g01137,g01187,g00472		g01289
55	49	4	g00655-,g00173-,g01364-,g01360	g00698-,g01676	g01642-
56	49	4	g01461-,g01241,g01268,g01250	g01484,g01743-	g01195,g01516
57	49	1	g01204_2		
58	49	1	g01778		
59	49	4	g01540-,g01471-,g01223_1-,g01272_1	g01893-,g01901-	g01878,g01500
60	49	8	g01576-,g01342,g00553,g01054,g01181,g01046,g01027-,g00031	g01411-,g01615-	g01206_2-,g01396-
61	49	1	g00773	g01227_2-	g01314-,g01222_3
62	49	4	g01238,g01400,g01467-,g00541-	g01634-	g01643-,g00737-,g01379_2-
63	49	1	g01232		
64	49	1	g00698	g01744-,g00052	g01675-,g00655
65	49	1	g01207		
66	49	1	g00730	g01099-,g01803-	g01833,g00998-
67	49	1	g01662	g00782,g00081	g01605-,g01581_1-
68	49	1	g01282	g01731-,g01271-	g01419,g01902-,g01595
69	49	2	g01281,g01448	g01913,g01255	g01642
70	49	1	g00052	g00698,g01744	g01681-,g00377-
71	49	1	g01236		
72	49	1	g01203_2	g01206_3,g01206_1	g01559,g01629
73	49	1	g01816	g01205_4-,g01595-	g01849,g01873
74	48	1	g01642	g01448-	g01360-
75	48	1	g01595	g01422-,g01902,g01282-	g01560,g01816
76	48	7	g01643,g01706,g01379_1,g01647,g01635-,g01655-,g01355	g00997,g00541	g00737-,g01739
77	48	2	g01898,g01575	g01904,g01368_2-	g01857,g01599_2
78	48	1	g01265	g01275-	g01715,g01478
79	48	1	g01205_1	g01857-	g01842,g01718,g01287_3
80	48	1	g01599_1	g00467	g00014
81	48	1	g01755	g00777-	g00776
82	48	1	g01227_2	g01222_2-	g00773
83	48	2	g01559,g01580	g01203_2-	g01629
84	48	1	g01209_1	g01613-,g01756-	g01713,g01278_1
85	48	1	g01289	g00472-	g00931
86	48	1	g01407	g01501-	g00079
87	48	1	g01439_1	g01227_1-	g00498-
88	47	1	g01436	g00649-	g01373
89	46	1	g01222_1	g01918,g00529,g01204_3-	g01227_1
90	45	1	g01222_2	g01204_3-,g01312-	g01227_2
91	43	1	g01857	g01909-,g01575-	g01205_1
92	41	1	g01234	g01098-	g01168-
93	41	1	g01718	g01205_1-	g01771,g01897
94	40	4	g01893,g01717-,g01693,g01904-	g01540	g01898
95	39	1	g01823	g00734-	g00515-
96	34	1	g01560	g01859-,g01595-	g01708,g01205_4
97	34	1	g01209_2	g01742-,g01613-	g01278_1,g01278_2
98	34	1	g01271	g01415_2-,g01919-,g01415_1-	g01282
99	34	1	g01605	g01581_1-,g01849-	g01662-
100	33	23	g01247-,g01653-,g01660-,g01674-,g01790-,g01687-,g01608-,g01810-,g01779-,g01807-,g01762-,g01673-,g01787-,g01770-,g01911-,g01618-,g01747-,g01828-,g01685-,g01728-,g01805-,g01648,g01742	g01757-,g01804-	g01209_2
101	33	1	g01500	g01272_2-,g01272_1-	g01763,g01689
102	33	1	g01415_1	g01287_1-,g01287_2-	g01919,g01271
103	31	1	g01889		
104	30	4	g01801,g01368_1,g01205_3,g01903	g01514-	g01587
105	26	2	g01851-,g01794	g00819-	g01371
106	26	8	g01283-,g01877-,g01799,g01838,g01862,g01292,g01568,g01908	g01610-,g01480-	g01611,g01751
107	26	7	g01641,g01624,g01824,g01830,g01754,g01792,g01480	g01622-,g01885-	g01283,g01610
108	26	6	g01611-,g01759,g01734,g01721,g01720,g01613	g01751-,g01908-	g01209_2,g01209_1
109	26	1	g01205_4	g01560-	g01816
110	26	9	g01714,g01690-,g01663-,g01736-,g01711-,g01688-,g01645,g01812,g01773	g01563-	g01393
111	26	7	g01730,g01850,g01644,g01669,g01694,g01817,g01866	g01524-	g00511
112	26	5	g01833,g01860,g01852,g01797,g01910	g00730-	g00998-
113	26	1	g01658	g01305-	g01296
114	26	3	g01676,g01623,g01675	g00655	g00698-
115	26	1	g01849	g01816-	g01605
116	26	2	g01776-,g01622	g01567-	g01641,g01885
117	26	1	g01878	g01272_1-	g01548
118	26	1	g01883	g01463-	g00860
119	26	2	g01841-,g01836	g01313-	g00768
120	26	2	g01771,g01287_1	g01718-	g01415_1,g01415_2
121	25	37	g01681,g01839,g01872,g01888,g01867,g01788,g01791,g01895-,g01861-,g01764-,g01802-,g01899-,g01845-,g01855-,g01619-,g01829-,g01758-,g01796,g01677-,g01632-,g01695,g01682,g01701,g01781,g01769,g01723,g01907,g01671,g01782,g01864,g01750,g01820,g01835,g01620,g01818,g01667,g01756	g00052-,g00887-	g01209_1
122	25	2	g01689-,g01880	g01500-	g01548
123	25	1	g01626	g01291-	g01640
124	25	2	g01599_2,g01909	g01905,g01575-	g01857
125	25	1	g01834	g01298-	g01707
126	25	3	g01713-,g01738,g01639	g01209_1-	g01052,g00377-
127	25	1	g01902	g01595	g01282-
128	25	5	g01739-,g01696-,g01625-,g01621,g01916-	g01355-	g01048
129	25	3	g01757,g01856-,g01811	g01247	g01567-
130	25	2	g01484,g01814-	g01461	g01767,g01858-
131	25	1	g01743	g01344-	g01461
132	25	1	g01699	g01291-	g01640
133	25	1	g01312	g00749	g01222_2
134	24	2	g01873-,g01581_1	g01816-	g01662-,g01605
135	24	1	g01853	g01753-,g00307	g01278_1-
136	23	6	g01266-,g01225,g01219,g01386,g01245,g01230	g01260-,g01912-	g01609,g01716
137	23	5	g01213,g01813,g01280-,g01451-,g01226	g01279,g01546-	g01827,g01826,g01815
138	23	5	g01733-,g01686-,g01378-,g01656-,g01702	g01153-	g00979
139	23	1	g01229	g01846-,g01840-,g01569-	g01819,g01285
140	23	2	g01665-,g01670	g01352-	g01346-
141	23	1	g01875	g01473-	g01158-
142	23	5	g01664,g01633,g01761-,g01837-,g01896-	g00511	g01524-
143	23	1	g01765	g00097-	g00389
144	23	1	g01715	g01265-	g01478
145	23	3	g01222_3-,g01227_3,g01439_2	g00773-	g01314-
146	23	2	g01672-,g01615	g01411-	g01576
147	23	3	g01235-,g01304,g01228	g01819-,g01285-	g01678,g01260
148	23	1	g01803	g01099-	g00730
149	23	2	g01646,g01661	g01305-	g01296
150	23	1	g01422	g01419-,g01917-	g01595,g01859
151	23	1	g01233	g01775,g01607,g01891,g01847-,g01391-	g01887,g01603,g01288
152	23	1	g01546	g01614-,g01609-	g01213-,g01242
153	23	1	g01913	g01281-	g01255
154	23	1	g01868	g01335-	g00616
155	23	1	g01886	g01043-	g00927
156	23	2	g01495,g01220-	g01604-,g01831-	g01863-,g01606-
157	23	1	g01231	g01510-,g01745-	g01532,g01785
158	23	1	g01206_2	g01396-	g00031-
159	23	1	g01288	g01233-,g01273-	g01821,g01510
160	23	1	g01391	g01600,g01598	g01233,g01273
161	23	1	g01858	g01767	g01814
162	22	1	g01285	g01229-	g01235
163	22	1	g01260	g01228-	g01266
164	21	1	g01760	g01514-	g01587
165	21	1	g01666		
166	18	1	g01290	g01194-	g01328
167	17	2	g01242,g01279-	g01546-	g01213-
168	17	1	g01527	g01876-,g01890	g01843,g01604
169	17	1	g01600	g01391	g01840,g01569
170	17	1	g01604	g01870-,g01527-	g01495
171	15	5	g01897-,g01906-,g01914-,g01766-,g01731	g01718-	g01282
172	15	1	g01751	g01908-	g01611
173	14	1	g01869	g01129-	g00404
174	12	1	g01273	g01391-	g01288
175	12	3	g01532-,g01572,g01606	g01231-	g01220
176	12	1	g01510	g01288-	g01231
177	12	1	g01609	g01230-	g01546
178	12	1	g01610	g01480-	g01283
179	12	1	g01569	g01600-,g01598-	g01229
180	11	4	g01901,g01732-,g01631,g01905-	g01540	g01599_2
181	11	2	g01785-,g01863	g01231-	g01220
182	11	2	g01821-,g01745	g01288-	g01231
183	11	2	g01890,g01815-	g01527	g01226-
184	11	2	g01716-,g01614	g01230-	g01546
185	10	2	g01843-,g01870	g01527-	g01604
186	10	1	g01536	g01808-,g01865-	g01876,g01593
187	9	2	g01842,g01287_2	g01205_1-	g01415_1
188	9	1	g01919	g01415_1-	g01271
189	9	1	g01206_3	g01203_2	g01206_1
190	8	12	g01272_2,g01223_2,g01871,g01783,g01892,g01712-,g01822-,g01795-,g01798-,g01651,g01881-,g01804	g01500	g01247
191	8	6	g01763-,g01786,g01746-,g01806,g01705,g01368_2	g01500-	g01898
192	8	7	g01287_3,g01691,g01710,g01741,g01915,g01784,g01917	g01205_1-	g01422
193	8	4	g01708,g01772,g01581_2,g01679	g01560-	g00971-
194	8	1	g01859	g01422-	g01560
195	8	1	g01278_2	g01209_2-	g00446
196	7	1	g01808	g01847,g01900-	g01536,g01854
197	7	1	g01918	g01222_1	g00529
198	6	2	g01887,g01827-	g01233-	g01226-
199	6	1	g01598	g01391	g01569,g01846
200	6	2	g01826,g01603-	g01226-	g01233-
201	6	1	g01831	g01894-,g01844-	g01495
202	6	1	g01607	g01233	g01891,g01847-
203	6	1	g01876	g01536-	g01527
204	6	1	g01847	g01808	g01233,g01607-
205	6	1	g01840	g01600-	g01229
206	5	1	g01597	g01832-,g01900-	g01894,g01865
207	5	2	g01891,g01900	g01233,g01607-	g01808,g01597
208	5	1	g01894	g01597-,g01593-	g01844,g01831
209	5	1	g01593	g01536-,g01844-	g01894
210	4	1	g01204_3	g00529	g01222_1,g01222_2
211	4	1	g01844	g01854-,g01894-	g01593,g01831
212	4	1	g01846	g01598-	g01229
213	4	1	g01865	g01597-	g01536
214	3	1	g01419	g01282-	g01422
215	2	1	g01825	g00967	g00993
216	2	1	g01415_2	g01287_1-	g01271
217	2	1	g01885	g01622-	g01641
218	1	1	g01819	g01229-	g01235
219	1	1	g01700		g01319
220	1	1	g01697	g00091-	g00761
221	1	2	g01678,g01912	g01228-	g01266
222	1	2	g01775-,g01832	g01233	g01597
223	1	1	g01874		
224	1	1	g01854	g01808-	g01844
225	1	1	g01809		
226	1	1	g01744	g00052	g00698
227	1	1	g01379_2	g00737-	g00541
228	1	1	g01722	g00742-	g01057
229	1	1	g01753	g00619-	g01853
230	1	1	g01879		g01634-
231	1	1	g01206_4		
